chrom,start,end
11,110063860,110064372
11,129260553,129261065
11,95670282,95670794
11,131586468,131586980
11,117535147,117535659
11,27322044,27322556
11,62790405,62790917
11,54932803,54933315
11,34667171,34667683
11,4105410,4105922
11,89232150,89232662
11,95603907,95604419
11,56503590,56504102
11,107043999,107044511
11,234560,235072
11,130055193,130055705
11,10112170,10112682
11,40606999,40607511
11,52628274,52628786
11,54661663,54662175
11,21348436,21348948
11,69955941,69956453
11,65134167,65134679
11,54562804,54563316
11,31650206,31650718
11,71834995,71835507
11,29160882,29161394
11,59645626,59646138
11,20244252,20244764
11,121399336,121399848
11,41088027,41088539
11,27952991,27953503
11,37206908,37207420
11,1786173,1786685
11,106164208,106164720
11,33994747,33995259
11,129806069,129806581
11,30421044,30421556
11,109018019,109018531
11,72930776,72931288
11,114172508,114173020
11,41453433,41453945
11,81295666,81296178
11,86644278,86644790
11,57436068,57436580
11,32538365,32538877
11,63943378,63943890
11,26524359,26524871
11,125050294,125050806
11,55886745,55887257
11,133356777,133357289
11,13742575,13743087
11,14049238,14049750
11,107069301,107069813
11,5064938,5065450
11,9036060,9036572
11,54225243,54225755
11,129802278,129802790
11,54627849,54628361
11,141851,142363
11,20095595,20096107
11,981606,982118
11,81095341,81095853
11,73916387,73916899
11,111958334,111958846
11,75382084,75382596
11,69678302,69678814
11,70528144,70528656
11,7925203,7925715
11,85912776,85913288
11,75448730,75449242
11,95521677,95522189
11,22299120,22299632
11,101341586,101342098
11,9501722,9502234
11,3883850,3884362
11,43607750,43608262
11,119225923,119226435
11,115431726,115432238
11,108886617,108887129
11,32031753,32032265
11,45052780,45053292
11,71618991,71619503
11,34044447,34044959
11,39462860,39463372
11,19165607,19166119
11,129030880,129031392
11,57295685,57296197
11,113200191,113200703
11,17516579,17517091
11,49746049,49746561
11,92209494,92210006
11,60377463,60377975
11,93664361,93664873
11,124092382,124092894
11,59566404,59566916
11,113787076,113787588
11,39358630,39359142
11,122536872,122537384
11,109131060,109131572
11,121723311,121723823
11,49766150,49766662
11,71041127,71041639
11,87418175,87418687
11,17940355,17940867
11,41306097,41306609
11,61785093,61785605
11,60052766,60053278
11,62756138,62756650
11,131841201,131841713
11,18219391,18219903
11,59362326,59362838
11,133620038,133620550
11,77291467,77291979
11,86428761,86429273
11,55035510,55036022
11,67340285,67340797
11,62729222,62729734
11,21352288,21352800
11,68358883,68359395
11,105010988,105011500
11,29791723,29792235
11,88094694,88095206
11,98936028,98936540
11,29150096,29150608
11,63504971,63505483
11,134729914,134730426
11,62023891,62024403
11,4943585,4944097
11,110078112,110078624
11,31905777,31906289
11,62489545,62490057
11,62910809,62911321
11,133843398,133843910
11,86956284,86956796
11,111803922,111804434
11,55847921,55848433
11,119880786,119881298
11,131673692,131674204
11,19772502,19773014
11,15624662,15625174
11,76044209,76044721
11,53362011,53362523
11,35217716,35218228
11,20597707,20598219
11,49415376,49415888
11,95727525,95728037
11,106629648,106630160
11,47922911,47923423
11,31250623,31251135
11,70575650,70576162
11,97692355,97692867
11,18763659,18764171
11,51576682,51577194
11,105585767,105586279
11,65921340,65921852
11,111731546,111732058
11,108897659,108898171
11,35899665,35900177
11,72583738,72584250
11,38211385,38211897
11,72676695,72677207
11,40862644,40863156
11,36889221,36889733
11,105126215,105126727
11,18318918,18319430
11,75877225,75877737
11,19371680,19372192
11,102342663,102343175
11,108021843,108022355
11,75226485,75226997
11,121757926,121758438
11,57296869,57297381
11,15181217,15181729
11,47418062,47418574
11,94097663,94098175
11,73824460,73824972
11,132791454,132791966
11,32211874,32212386
11,27847356,27847868
11,128925627,128926139
11,49905422,49905934
11,100147905,100148417
11,23944106,23944618
11,8243205,8243717
11,72646743,72647255
11,53185896,53186408
11,103998803,103999315
11,748510,749022
11,83336324,83336836
11,124599280,124599792
11,81487211,81487723
11,25085277,25085789
11,7260327,7260839
11,88107844,88108356
11,44968755,44969267
11,62945261,62945773
11,67163926,67164438
11,121232052,121232564
11,809862,810374
11,126742225,126742737
11,42971470,42971982
11,54736464,54736976
11,107739474,107739986
11,79585319,79585831
11,11492211,11492723
11,70623150,70623662
11,13796086,13796598
11,53671393,53671905
11,41551654,41552166
11,133588389,133588901
11,35553989,35554501
11,124402655,124403167
11,2788155,2788667
11,94084537,94085049
11,110001831,110002343
11,49925231,49925743
11,2367805,2368317
11,80305746,80306258
11,114712352,114712864
11,3172692,3173204
11,103465850,103466362
11,55552181,55552693
11,60419960,60420472
11,63333857,63334369
11,904472,904984
11,59714438,59714950
11,18773038,18773550
11,109752299,109752811
11,21822482,21822994
11,64100095,64100607
11,114247023,114247535
11,113132172,113132684
11,100301781,100302293
11,133207224,133207736
11,126723110,126723622
11,119505638,119506150
11,124622417,124622929
11,86430733,86431245
11,49185921,49186433
11,106488620,106489132
11,103744619,103745131
11,36988354,36988866
11,70594052,70594564
11,5395108,5395620
11,44205368,44205880
11,70665259,70665771
11,34244309,34244821
11,28904176,28904688
11,34118686,34119198
11,103558710,103559222
11,71377065,71377577
11,6071567,6072079
11,113784718,113785230
11,77632994,77633506
11,37536556,37537068
11,14318087,14318599
11,49708689,49709201
11,126222228,126222740
11,9928783,9929295
11,20188900,20189412
11,10872507,10873019
11,8397518,8398030
11,119696088,119696600
11,49190796,49191308
11,74573688,74574200
11,93157517,93158029
11,3676971,3677483
11,28365791,28366303
11,478745,479257
11,78202640,78203152
11,14635280,14635792
11,116055536,116056048
11,6483180,6483692
11,77456908,77457420
11,4290352,4290864
11,99883886,99884398
11,2479758,2480270
11,84950497,84951009
11,105768781,105769293
11,2951738,2952250
11,109941261,109941773
11,62304349,62304861
11,1789146,1789658
11,41017175,41017687
11,14974687,14975199
11,113604954,113605466
11,16714605,16715117
11,65280577,65281089
11,15962874,15963386
11,113474899,113475411
11,107152252,107152764
11,58776526,58777038
11,16521275,16521787
11,106850425,106850937
11,126280890,126281402
11,32836700,32837212
11,44170040,44170552
11,31385906,31386418
11,18695022,18695534
11,79213407,79213919
11,67725296,67725808
11,102961744,102962256
11,71501161,71501673
11,96055371,96055883
11,32266821,32267333
11,4084005,4084517
11,87747511,87748023
11,57420253,57420765
11,44308908,44309420
11,21604018,21604530
11,97358905,97359417
11,27416387,27416899
11,59617484,59617996
11,93738941,93739453
11,92394963,92395475
11,104226916,104227428
11,87277258,87277770
11,125375433,125375945
11,69854128,69854640
11,53544724,53545236
11,127987633,127988145
11,10096170,10096682
11,52619515,52620027
11,13327262,13327774
11,78778895,78779407
11,58151182,58151694
11,134340750,134341262
11,114349159,114349671
11,23494355,23494867
11,60497178,60497690
11,45089453,45089965
11,50051077,50051589
11,41450342,41450854
11,105990376,105990888
11,77095800,77096312
11,45938847,45939359
11,95469984,95470496
11,3359602,3360114
11,70371098,70371610
11,94676768,94677280
11,12844651,12845163
11,40510494,40511006
11,53184944,53185456
11,82981802,82982314
11,27750735,27751247
11,10343182,10343694
11,17561281,17561793
11,2727236,2727748
11,58466192,58466704
11,43739658,43740170
11,74600163,74600675
11,38981299,38981811
11,59579727,59580239
11,69217809,69218321
11,53151143,53151655
11,133961214,133961726
11,35548561,35549073
11,14181046,14181558
11,89094414,89094926
11,87302151,87302663
11,118405280,118405792
11,105867614,105868126
11,37027411,37027923
11,84228146,84228658
11,36748430,36748942
11,125763075,125763587
11,130214567,130215079
11,33258413,33258925
11,19548065,19548577
11,45679611,45680123
11,104221753,104222265
11,33840746,33841258
11,82215828,82216340
11,109576050,109576562
11,82954970,82955482
11,100218542,100219054
11,128151809,128152321
11,82349119,82349631
11,110033837,110034349
11,3080713,3081225
11,92239831,92240343
11,90548158,90548670
11,124599508,124600020
11,113808904,113809416
11,1944795,1945307
11,60177972,60178484
11,48662713,48663225
11,72005396,72005908
11,42187339,42187851
11,12167311,12167823
11,67352996,67353508
11,35702722,35703234
11,62293649,62294161
11,57380747,57381259
11,4561998,4562510
11,78375226,78375738
11,83409274,83409786
11,107179958,107180470
11,97908210,97908722
11,73906700,73907212
11,46031725,46032237
11,40700556,40701068
11,125518414,125518926
11,38887424,38887936
11,21981996,21982508
11,29345665,29346177
11,110210389,110210901
11,118333076,118333588
11,35620488,35621000
11,28324204,28324716
11,109373620,109374132
11,81262278,81262790
11,134435662,134436174
11,263117,263629
11,50248028,50248540
11,43002750,43003262
11,23120213,23120725
11,61046207,61046719
11,97127460,97127972
11,131928642,131929154
11,71607363,71607875
11,131297413,131297925
11,74653111,74653623
11,54810009,54810521
11,51763959,51764471
11,103252302,103252814
11,20669292,20669804
11,41103477,41103989
11,69565221,69565733
11,38635589,38636101
11,17706458,17706970
11,102338814,102339326
11,130941521,130942033
11,62915383,62915895
11,104594767,104595279
11,70725045,70725557
11,37669052,37669564
11,92907553,92908065
11,80315275,80315787
11,106485023,106485535
11,31001378,31001890
11,47765477,47765989
11,133204190,133204702
11,90970622,90971134
11,1331199,1331711
11,10945673,10946185
11,116747930,116748442
11,110722109,110722621
11,38206319,38206831
11,119200278,119200790
11,103473013,103473525
11,95385239,95385751
11,25003422,25003934
11,102514906,102515418
11,95429382,95429894
11,26657032,26657544
11,50687851,50688363
11,13484426,13484938
11,64345498,64346010
11,28999792,29000304
11,36100361,36100873
11,48001716,48002228
11,111486406,111486918
11,71156033,71156545
11,106954470,106954982
11,86059538,86060050
11,24118364,24118876
11,91694725,91695237
11,4897974,4898486
11,98895868,98896380
11,104765019,104765531
11,72164833,72165345
11,16672329,16672841
11,75810882,75811394
11,113858114,113858626
11,38041107,38041619
11,8437760,8438272
11,62952828,62953340
11,12709486,12709998
11,18508676,18509188
11,100355497,100356009
11,16658352,16658864
11,130979181,130979693
11,85753365,85753877
11,14257206,14257718
11,34930157,34930669
11,131180365,131180877
11,13186567,13187079
11,8671590,8672102
11,99692671,99693183
11,68097605,68098117
11,112353123,112353635
11,43505582,43506094
11,58822696,58823208
11,38045370,38045882
11,14854877,14855389
11,115494794,115495306
11,133238046,133238558
11,66240782,66241294
11,61248482,61248994
11,74814349,74814861
11,19979662,19980174
11,83903822,83904334
11,17071710,17072222
11,38122611,38123123
11,41608140,41608652
11,126186151,126186663
11,39859020,39859532
11,80105380,80105892
11,28137836,28138348
11,124013209,124013721
11,102689913,102690425
11,69776718,69777230
11,70635579,70636091
11,37357360,37357872
11,14514966,14515478
11,8442722,8443234
11,114759552,114760064
11,12423614,12424126
11,48672026,48672538
11,70446330,70446842
11,29884036,29884548
11,44394669,44395181
11,76059642,76060154
11,28140722,28141234
11,28977897,28978409
11,77085778,77086290
11,3714323,3714835
11,63577960,63578472
11,54126395,54126907
11,6946204,6946716
11,50209425,50209937
11,42463026,42463538
11,62242474,62242986
11,121269694,121270206
11,109639070,109639582
11,33859590,33860102
11,71700749,71701261
11,58808876,58809388
11,67718118,67718630
11,59059225,59059737
11,95997047,95997559
11,83890274,83890786
11,91910997,91911509
11,47926605,47927117
11,89662452,89662964
11,103739322,103739834
11,73487882,73488394
11,46618609,46619121
11,22198665,22199177
11,1428345,1428857
11,124570094,124570606
11,125542837,125543349
11,101736608,101737120
11,16164404,16164916
11,84879833,84880345
11,127952213,127952725
11,118005892,118006404
11,20427941,20428453
11,129121504,129122016
11,102900349,102900861
11,130613367,130613879
11,17739882,17740394
11,62577262,62577774
11,62918165,62918677
11,38235173,38235685
11,7029633,7030145
11,128793542,128794054
11,110844582,110845094
11,42387272,42387784
11,48489604,48490116
11,63244675,63245187
11,40876645,40877157
11,117237284,117237796
11,56448803,56449315
11,43441882,43442394
11,107619728,107620240
11,26934643,26935155
11,25260249,25260761
11,50072127,50072639
11,52168001,52168513
11,101922813,101923325
11,84496998,84497510
11,59698266,59698778
11,27021619,27022131
11,11258800,11259312
11,49925498,49926010
11,115429350,115429862
11,127166422,127166934
11,57201249,57201761
11,120779421,120779933
11,117303534,117304046
11,88218085,88218597
11,129752435,129752947
11,2763104,2763616
11,128269758,128270270
11,115407145,115407657
11,47542413,47542925
11,7964938,7965450
11,42412206,42412718
11,78815461,78815973
11,61776052,61776564
11,6016329,6016841
11,24191151,24191663
11,118932913,118933425
11,109924374,109924886
11,27258663,27259175
11,104994877,104995389
11,53909298,53909810
12,94360267,94360779
12,16583872,16584384
12,12992763,12993275
12,115716322,115716834
12,116890524,116891036
12,106847657,106848169
12,25027488,25028000
12,116156652,116157164
12,25044334,25044846
12,82631754,82632266
12,75544823,75545335
12,17691056,17691568
12,9482852,9483364
12,101935264,101935776
12,16291278,16291790
12,30922789,30923301
12,19831036,19831548
12,112798945,112799457
12,1640652,1641164
12,33253651,33254163
12,76322102,76322614
12,123908847,123909359
12,8439005,8439517
12,56993473,56993985
12,59168814,59169326
12,70407717,70408229
12,86994721,86995233
12,73522403,73522915
12,64789529,64790041
12,53496127,53496639
12,65389198,65389710
12,79140154,79140666
12,8961048,8961560
12,33461340,33461852
12,37400720,37401232
12,66957333,66957845
12,22106751,22107263
12,92963347,92963859
12,65515634,65516146
12,27058278,27058790
12,124525120,124525632
12,29407631,29408143
12,91265665,91266177
12,128974884,128975396
12,25252049,25252561
12,13693548,13694060
12,19718304,19718816
12,41260974,41261486
12,17853483,17853995
12,14141163,14141675
12,23051092,23051604
12,116007642,116008154
12,119943809,119944321
12,27197735,27198247
12,92719344,92719856
12,118598253,118598765
12,34740715,34741227
12,88456110,88456622
12,92172547,92173059
12,10684929,10685441
12,116342401,116342913
12,2374855,2375367
12,21994504,21995016
12,65585906,65586418
12,55282617,55283129
12,64475170,64475682
12,3158608,3159120
12,83185795,83186307
12,18531181,18531693
12,90968636,90969148
12,118087190,118087702
12,25173611,25174123
12,17028693,17029205
12,45490677,45491189
12,72509280,72509792
12,68678428,68678940
12,61742607,61743119
12,35996355,35996867
12,8671684,8672196
12,56176429,56176941
12,69209936,69210448
12,100493724,100494236
12,43816366,43816878
12,109573100,109573612
12,88004736,88005248
12,113128800,113129312
12,61591698,61592210
12,78604572,78605084
12,59798249,59798761
12,9678331,9678843
12,22842444,22842956
12,91194958,91195470
12,40281318,40281830
12,79972164,79972676
12,62587851,62588363
12,97859669,97860181
12,77569992,77570504
12,107316235,107316747
12,108488206,108488718
12,101003680,101004192
12,93443654,93444166
12,102055958,102056470
12,47522796,47523308
12,62265859,62266371
12,119467545,119468057
12,90832607,90833119
12,74173956,74174468
12,104092077,104092589
12,121648461,121648973
12,90017237,90017749
12,124667682,124668194
12,48170019,48170531
12,18157784,18158296
12,11765777,11766289
12,47903143,47903655
12,77412149,77412661
12,56643170,56643682
12,89045395,89045907
12,17559837,17560349
12,20698394,20698906
12,29388335,29388847
12,97210338,97210850
12,122881008,122881520
12,11933511,11934023
12,39246889,39247401
12,76395791,76396303
12,61471298,61471810
12,45818771,45819283
12,84270263,84270775
12,68273161,68273673
12,78591822,78592334
12,87377363,87377875
12,28448130,28448642
12,39584908,39585420
12,113640940,113641452
12,22002599,22003111
12,62475616,62476128
12,59623187,59623699
12,130206652,130207164
12,74381101,74381613
12,26767705,26768217
12,110619233,110619745
12,63160176,63160688
12,8663610,8664122
12,25030648,25031160
12,115742243,115742755
12,15743198,15743710
12,37519052,37519564
12,82123253,82123765
12,60858349,60858861
12,121048763,121049275
12,96185272,96185784
12,107617071,107617583
12,13516831,13517343
12,1067020,1067532
12,4982682,4983194
12,34486136,34486648
12,41703085,41703597
12,10317185,10317697
12,47743657,47744169
12,86027621,86028133
12,63795600,63796112
12,55605149,55605661
12,87794171,87794683
12,74361917,74362429
12,66254362,66254874
12,70385887,70386399
12,512237,512749
12,37643986,37644498
12,34966546,34967058
12,122108016,122108528
12,99560720,99561232
12,108503619,108504131
12,47634118,47634630
12,98560074,98560586
12,85873735,85874247
12,57613918,57614430
12,25905666,25906178
12,36104550,36105062
12,114940181,114940693
12,2013983,2014495
12,6349420,6349932
12,124434821,124435333
12,92875396,92875908
12,77612839,77613351
12,127464755,127465267
12,45549506,45550018
12,77637882,77638394
12,59468805,59469317
12,81732847,81733359
12,35045517,35046029
12,30114828,30115340
12,37299940,37300452
12,130198677,130199189
12,72483150,72483662
12,11927916,11928428
12,99270282,99270794
12,80034010,80034522
12,6711950,6712462
12,18937623,18938135
12,34554695,34555207
12,115746565,115747077
12,32060630,32061142
12,119215121,119215633
12,71347801,71348313
12,102379351,102379863
12,42541453,42541965
12,86511497,86512009
12,38326726,38327238
12,105684494,105685006
12,36723810,36724322
12,40662126,40662638
12,26803586,26804098
12,101920801,101921313
12,45035040,45035552
12,121811088,121811600
12,28907574,28908086
12,119447188,119447700
12,90484943,90485455
12,17463971,17464483
12,13861299,13861811
12,107399034,107399546
12,87007084,87007596
12,45489445,45489957
12,101850949,101851461
12,114360747,114361259
12,45183511,45184023
12,80871420,80871932
12,29808835,29809347
12,19062263,19062775
12,42281808,42282320
12,23504007,23504519
12,122856756,122857268
12,2300857,2301369
12,56693126,56693638
12,26463242,26463754
12,34100128,34100640
12,43659881,43660393
12,126012430,126012942
12,74526524,74527036
12,29204316,29204828
12,997560,998072
12,103443483,103443995
12,34164818,34165330
12,19843381,19843893
12,74765026,74765538
12,41421274,41421786
12,120099538,120100050
12,18583960,18584472
12,31003078,31003590
12,22297064,22297576
12,20568858,20569370
12,114635344,114635856
12,1213420,1213932
12,121180853,121181365
12,76351220,76351732
12,41612798,41613310
12,106992957,106993469
12,24568218,24568730
12,109562733,109563245
12,1339252,1339764
12,53090971,53091483
12,81068379,81068891
12,8129524,8130036
12,112723917,112724429
12,5337152,5337664
12,22411076,22411588
12,45848708,45849220
12,130120997,130121509
12,23570454,23570966
12,130664327,130664839
12,53611508,53612020
12,11990031,11990543
12,80309333,80309845
12,123125566,123126078
12,19063410,19063922
12,21662467,21662979
12,46096736,46097248
12,108053226,108053738
12,34575766,34576278
12,28855686,28856198
12,14125338,14125850
12,15160830,15161342
12,97770250,97770762
12,2187080,2187592
12,4252906,4253418
12,121547532,121548044
12,8931827,8932339
12,48369966,48370478
12,35245283,35245795
12,37294328,37294840
12,16384476,16384988
12,19216243,19216755
12,85269290,85269802
12,64711209,64711721
12,66692187,66692699
12,62680611,62681123
12,85137230,85137742
12,75470467,75470979
12,7548138,7548650
12,8152942,8153454
12,30619937,30620449
12,97578808,97579320
12,30807767,30808279
12,128562613,128563125
12,39851356,39851868
12,68726097,68726609
12,50329950,50330462
12,79103412,79103924
12,44137006,44137518
12,93575074,93575586
12,91546283,91546795
12,72274500,72275012
12,58670652,58671164
12,49225049,49225561
12,102271887,102272399
12,105813508,105814020
12,117208857,117209369
12,4213012,4213524
12,58895079,58895591
12,75436816,75437328
12,5921103,5921615
12,126887462,126887974
12,1714059,1714571
12,28787006,28787518
12,9573047,9573559
12,75449626,75450138
12,120183571,120184083
12,105700238,105700750
12,109623246,109623758
12,28165173,28165685
12,30039346,30039858
12,13269208,13269720
12,36976473,36976985
12,50118230,50118742
12,73443808,73444320
12,56915019,56915531
12,10749458,10749970
12,110674642,110675154
12,23085608,23086120
12,69591541,69592053
12,8319571,8320083
12,26893610,26894122
12,57080724,57081236
12,63703432,63703944
12,109222245,109222757
12,96898323,96898835
12,68594357,68594869
12,38369374,38369886
12,80294701,80295213
12,116116894,116117406
12,47471106,47471618
12,78087955,78088467
12,109635032,109635544
12,37915265,37915777
12,120677234,120677746
12,46457673,46458185
12,66750459,66750971
12,80904616,80905128
12,100755841,100756353
12,20095482,20095994
12,42929022,42929534
12,37166279,37166791
12,40700827,40701339
12,20269025,20269537
12,91456991,91457503
12,42961443,42961955
12,24317481,24317993
12,116013163,116013675
12,3779364,3779876
12,102241499,102242011
12,93581670,93582182
12,62904520,62905032
12,123328519,123329031
12,16444100,16444612
12,111332536,111333048
12,60988504,60989016
12,130985010,130985522
12,85075383,85075895
12,50645494,50646006
12,37820061,37820573
12,668241,668753
12,52344539,52345051
12,33333224,33333736
12,118735744,118736256
12,36870832,36871344
12,56919971,56920483
12,95248099,95248611
12,107253773,107254285
12,75197345,75197857
12,49773145,49773657
12,22274205,22274717
12,26137811,26138323
12,51345179,51345691
12,103732091,103732603
12,68265268,68265780
12,25012864,25013376
12,2273899,2274411
12,21415025,21415537
12,86475584,86476096
12,43146154,43146666
12,9543369,9543881
12,27537722,27538234
12,22793228,22793740
12,11946147,11946659
12,122464737,122465249
12,15551542,15552054
12,102493615,102494127
12,80842395,80842907
12,13731776,13732288
12,93987925,93988437
12,36672001,36672513
12,5863642,5864154
12,88421451,88421963
12,63749387,63749899
12,30327419,30327931
12,68056894,68057406
12,94520769,94521281
12,77932756,77933268
12,83062925,83063437
12,17037171,17037683
12,116309980,116310492
12,76939196,76939708
12,96705285,96705797
12,16034684,16035196
12,1732289,1732801
12,70426153,70426665
12,4447740,4448252
12,52702314,52702826
12,2516137,2516649
12,115279293,115279805
12,118040209,118040721
12,132994008,132994520
12,54416762,54417274
12,40177487,40177999
12,35471048,35471560
12,80650292,80650804
12,92899378,92899890
12,12498606,12499118
12,62957524,62958036
12,40687666,40688178
12,124230138,124230650
12,91872482,91872994
12,64768458,64768970
12,54730618,54731130
12,108935174,108935686
12,130421435,130421947
12,1545022,1545534
12,104973859,104974371
12,24802052,24802564
12,23243765,23244277
12,3312501,3313013
12,120585708,120586220
12,104852417,104852929
12,92994895,92995407
12,31700010,31700522
12,130431614,130432126
12,11312184,11312696
12,33157900,33158412
12,7787641,7788153
12,55493991,55494503
12,87910042,87910554
12,75868626,75869138
12,120517718,120518230
12,77863790,77864302
12,9553358,9553870
12,15266462,15266974
12,109162743,109163255
12,104868943,104869455
12,93420548,93421060
12,4480447,4480959
12,94859446,94859958
12,32332113,32332625
12,15705819,15706331
12,66250835,66251347
12,70421104,70421616
12,116271311,116271823
12,66291611,66292123
12,45610762,45611274
12,30675509,30676021
12,56564591,56565103
12,302912,303424
12,128392898,128393410
12,62784551,62785063
12,36221583,36222095
12,47695410,47695922
12,4889624,4890136
12,15446674,15447186
12,60460130,60460642
12,80519859,80520371
12,49489893,49490405
12,70006812,70007324
12,45373327,45373839
12,84410621,84411133
12,5180880,5181392
12,39381693,39382205
12,30664417,30664929
12,95603998,95604510
12,10070388,10070900
12,30656273,30656785
12,107785728,107786240
12,7288643,7289155
12,74598317,74598829
12,111530567,111531079
12,96498300,96498812
12,87800050,87800562
12,36382777,36383289
12,92865319,92865831
12,71716862,71717374
12,15494670,15495182
12,111022956,111023468
12,108796149,108796661
12,32100820,32101332
12,88567317,88567829
12,112786124,112786636
12,32356154,32356666
12,89992385,89992897
12,3054620,3055132
12,120662960,120663472
12,113535170,113535682
12,131017506,131018018
12,71653865,71654377
12,40312583,40313095
12,36036556,36037068
12,112448738,112449250
12,78303157,78303669
12,4381379,4381891
12,52483090,52483602
12,38531737,38532249
12,1711867,1712379
12,91989494,91990006
12,49891800,49892312
12,119817590,119818102
12,1229244,1229756
12,89857799,89858311
12,79473544,79474056
12,120424292,120424804
12,126967293,126967805
12,28873423,28873935
12,59111788,59112300
12,48926716,48927228
12,59380923,59381435
12,95552884,95553396
12,90924545,90925057
12,108403791,108404303
12,4093804,4094316
12,9349854,9350366
12,126620946,126621458
12,32445155,32445667
12,95567888,95568400
12,106903319,106903831
12,94930855,94931367
12,54122533,54123045
12,25893012,25893524
12,18294255,18294767
12,113107812,113108324
12,26608011,26608523
12,29807782,29808294
12,40329555,40330067
12,25500070,25500582
12,216057,216569
12,105869343,105869855
12,72818188,72818700
12,16384580,16385092
12,128281128,128281640
12,32071856,32072368
12,18822139,18822651
12,14950962,14951474
12,2126853,2127365
12,105597812,105598324
12,52381402,52381914
12,106519005,106519517
12,120746160,120746672
12,19936851,19937363
12,89549039,89549551
12,96010729,96011241
12,18560299,18560811
12,21425578,21426090
12,111573952,111574464
12,69451924,69452436
12,90579597,90580109
12,100573767,100574279
12,93017759,93018271
12,20060482,20060994
12,24195593,24196105
12,681205,681717
12,68580704,68581216
12,51676125,51676637
12,53857420,53857932
12,55527758,55528270
12,51391059,51391571
12,39630082,39630594
12,116508009,116508521
12,118565609,118566121
12,120926066,120926578
12,77110305,77110817
12,70865817,70866329
12,53526105,53526617
12,13646302,13646814
12,1986736,1987248
12,123618634,123619146
12,109531185,109531697
12,133079020,133079532
12,92375549,92376061
12,110012329,110012841
12,121591840,121592352
12,100055927,100056439
12,16398324,16398836
12,82284666,82285178
12,112664691,112665203
12,119796613,119797125
12,128874631,128875143
12,8624920,8625432
12,14180665,14181177
12,42597614,42598126
12,7877170,7877682
12,65851834,65852346
12,80734455,80734967
12,27007518,27008030
12,27639874,27640386
12,105948261,105948773
12,107749134,107749646
12,31257064,31257576
12,11652838,11653350
12,100191498,100192010
12,48655027,48655539
12,24793905,24794417
12,86337839,86338351
12,11078382,11078894
12,132473558,132474070
12,36699289,36699801
12,131067777,131068289
12,105081420,105081932
12,111180518,111181030
12,70146341,70146853
12,52752523,52753035
12,88324322,88324834
12,65201798,65202310
12,59797035,59797547
12,41684088,41684600
12,112433162,112433674
12,49681894,49682406
12,14440046,14440558
12,93870458,93870970
12,74866898,74867410
12,38696186,38696698
12,88833276,88833788
12,33265449,33265961
12,129671994,129672506
12,21453447,21453959
12,53347661,53348173
12,39009710,39010222
12,67783676,67784188
12,73070156,73070668
12,113165128,113165640
12,8377743,8378255
12,96773148,96773660
12,67055922,67056434
12,108389474,108389986
12,90408118,90408630
12,11222153,11222665
12,51885949,51886461
12,50375235,50375747
12,5437843,5438355
12,116850905,116851417
12,44135946,44136458
12,22635050,22635562
12,78488637,78489149
12,45572813,45573325
12,123715397,123715909
12,39742284,39742796
12,99598229,99598741
12,61659368,61659880
12,8571716,8572228
12,72006893,72007405
12,48915436,48915948
12,64323450,64323962
12,18885545,18886057
12,3822283,3822795
12,55454027,55454539
12,99538545,99539057
12,47389912,47390424
12,127551854,127552366
12,28757747,28758259
12,127515356,127515868
12,43127608,43128120
12,121890106,121890618
12,87809893,87810405
12,53899996,53900508
12,32929265,32929777
12,69437397,69437909
12,14950038,14950550
12,85020563,85021075
12,24733640,24734152
12,38242084,38242596
12,109495390,109495902
12,65193674,65194186
12,19837072,19837584
12,74691943,74692455
12,98370631,98371143
12,400876,401388
12,124628204,124628716
12,59391863,59392375
12,110489970,110490482
12,15413024,15413536
12,76956093,76956605
12,76405906,76406418
12,112863220,112863732
12,61998997,61999509
12,72960592,72961104
12,68322219,68322731
12,77457367,77457879
12,103418787,103419299
12,90601920,90602432
12,12195030,12195542
12,80847168,80847680
12,125668570,125669082
12,128329256,128329768
12,114266950,114267462
12,2823543,2824055
12,117714092,117714604
12,7037201,7037713
12,121538855,121539367
12,98880258,98880770
12,120494092,120494604
12,37376080,37376592
12,87768246,87768758
12,78888126,78888638
12,57396660,57397172
12,66261611,66262123
12,61840760,61841272
12,115529548,115530060
12,87968171,87968683
12,6915271,6915783
12,105832753,105833265
12,35087873,35088385
12,129668846,129669358
12,24286532,24287044
12,46409211,46409723
12,80761194,80761706
12,83048231,83048743
12,68439560,68440072
12,26171269,26171781
12,79297565,79298077
12,35445012,35445524
12,66063296,66063808
12,91050420,91050932
12,77708512,77709024
12,106574136,106574648
12,7695513,7696025
12,55942645,55943157
12,42881550,42882062
12,4975985,4976497
12,8671858,8672370
12,31670865,31671377
12,125780463,125780975
12,24625728,24626240
12,19667290,19667802
12,30431324,30431836
12,46277975,46278487
12,49928877,49929389
12,132575747,132576259
12,45671223,45671735
12,124465983,124466495
12,4376033,4376545
12,76961489,76962001
12,53218732,53219244
12,57718630,57719142
12,6789877,6790389
12,4542002,4542514
12,34710216,34710728
12,105306663,105307175
12,100919971,100920483
12,62731285,62731797
12,111465098,111465610
12,11821075,11821587
12,53534063,53534575
12,21111726,21112238
12,95777480,95777992
12,29420537,29421049
12,89462476,89462988
12,69643925,69644437
12,68078696,68079208
12,8293160,8293672
12,115183902,115184414
12,131320797,131321309
12,109562780,109563292
12,40701663,40702175
12,14195709,14196221
12,130934717,130935229
12,38984544,38985056
12,76127540,76128052
