chrom,start,end,label
22,16188700,16189724,0
10,38737937,38738961,0
10,43622612,43623636,0
5,50486670,50487694,0
X,1035624,1036648,0
11,134627080,134628104,0
12,118523688,118524712,0
X,86996863,86997887,0
11,93466504,93467528,0
4,68405022,68406046,0
14,91542940,91543964,0
1,205293994,205295018,0
20,12437702,12438726,0
11,54639396,54640420,0
11,36760583,36761607,0
11,24148659,24149683,0
20,44196314,44197338,0
8,64514341,64515365,0
21,18806886,18807910,0
14,25332048,25333072,0
3,86113446,86114470,0
9,89788534,89789558,0
X,143642998,143644022,0
10,121967383,121968407,0
7,98740301,98741325,0
19,3932290,3933314,0
6,86588810,86589834,0
9,113124004,113125028,0
4,79813890,79814914,0
10,117785890,117786914,0
11,116695445,116696469,0
5,101110184,101111208,0
11,60062630,60063654,0
8,41638142,41639166,0
5,133813121,133814145,0
10,109931841,109932865,0
11,97089760,97090784,0
10,111086597,111087621,0
9,1940937,1941961,0
13,31728704,31729728,0
8,133412811,133413835,0
7,121756752,121757776,0
6,152899139,152900163,0
2,147609344,147610368,0
14,26298940,26299964,0
3,187995930,187996954,0
2,150404511,150405535,0
19,15829373,15830397,0
1,169918258,169919282,0
4,146953875,146954899,0
7,50170463,50171487,0
12,105894667,105895691,0
5,100918460,100919484,0
9,40718795,40719819,0
17,75582318,75583342,0
9,135490827,135491851,0
6,18503462,18504486,0
14,93875243,93876267,0
8,52779701,52780725,0
14,20049511,20050535,0
1,157323721,157324745,0
5,36565743,36566767,0
8,89476648,89477672,0
5,149994453,149995477,0
4,179748675,179749699,0
13,63396418,63397442,0
16,62490387,62491411,0
19,35879450,35880474,0
5,110228357,110229381,0
1,96668012,96669036,0
X,125909553,125910577,0
11,124846963,124847987,0
1,13333769,13334793,0
2,183569347,183570371,0
10,79896457,79897481,0
20,39852169,39853193,0
6,82835582,82836606,0
18,79774411,79775435,0
12,128214998,128216022,0
2,56785290,56786314,0
6,167096630,167097654,0
4,68261243,68262267,0
11,108951460,108952484,0
14,27988821,27989845,0
1,209142361,209143385,0
1,166703413,166704437,0
1,202052658,202053682,0
9,30130069,30131093,0
6,103635900,103636924,0
X,146392066,146393090,0
10,115047016,115048040,0
10,81402343,81403367,0
22,37557060,37558084,0
12,31873478,31874502,0
5,41617115,41618139,0
21,13247733,13248757,0
8,72312846,72313870,0
2,17186456,17187480,0
3,125728156,125729180,0
2,205637748,205638772,0
14,85680935,85681959,0
10,18891986,18893010,0
5,133848939,133849963,0
9,24436443,24437467,0
8,54443126,54444150,0
11,56370565,56371589,0
10,29924130,29925154,0
9,108425939,108426963,0
21,19568290,19569314,0
5,98806512,98807536,0
X,70527560,70528584,0
11,106529075,106530099,0
13,95409248,95410272,0
17,502783,503807,0
7,94700090,94701114,0
3,22402501,22403525,0
2,46659003,46660027,0
15,68205259,68206283,0
9,112372509,112373533,0
2,139915702,139916726,0
18,27757584,27758608,0
12,133112121,133113145,0
18,29493021,29494045,0
8,26066641,26067665,0
2,176229217,176230241,0
11,73633964,73634988,0
X,89497051,89498075,0
5,109490423,109491447,0
16,75537351,75538375,0
2,131909571,131910595,0
9,124812507,124813531,0
3,145093616,145094640,0
14,41166165,41167189,0
21,19884942,19885966,0
3,155268904,155269928,0
15,32295390,32296414,0
8,18436310,18437334,0
2,221033711,221034735,0
5,145419556,145420580,0
3,11604536,11605560,0
5,62752182,62753206,0
1,227347831,227348855,0
8,49566613,49567637,0
16,23034533,23035557,0
8,139073755,139074779,0
16,17813283,17814307,0
6,32625121,32626145,0
11,32061540,32062564,0
11,100427727,100428751,0
2,227569201,227570225,0
12,130844359,130845383,0
19,32277090,32278114,0
2,152729262,152730286,0
1,36732730,36733754,0
10,72233302,72234326,0
9,120759837,120760861,0
20,48302386,48303410,0
7,68373996,68375020,0
8,124307749,124308773,0
2,176015408,176016432,0
17,35279010,35280034,0
9,34804122,34805146,0
13,81680850,81681874,0
8,110044451,110045475,0
22,16561505,16562529,0
3,57718987,57720011,0
2,60808888,60809912,0
19,9213788,9214812,0
X,1547260,1548284,0
4,66359928,66360952,0
13,105051913,105052937,0
7,83303598,83304622,0
12,58039855,58040879,0
8,30665428,30666452,0
18,61100500,61101524,0
9,31857220,31858244,0
20,40269268,40270292,0
X,116491958,116492982,0
6,107481902,107482926,0
6,132403401,132404425,0
11,103513120,103514144,0
9,85520843,85521867,0
6,78769434,78770458,0
18,78030804,78031828,0
3,144956196,144957220,0
8,43698169,43699193,0
20,39397859,39398883,0
6,84349357,84350381,0
9,74297579,74298603,0
18,70389250,70390274,0
18,40604533,40605557,0
2,231559538,231560562,0
6,42056896,42057920,0
7,25111410,25112434,0
2,60115898,60116922,0
7,84596485,84597509,0
4,171162135,171163159,0
22,16418397,16419421,0
6,61367286,61368310,0
5,32530030,32531054,0
4,36793542,36794566,0
12,108425719,108426743,0
7,140652417,140653441,0
11,88046762,88047786,0
12,16076639,16077663,0
3,104875623,104876647,0
14,77626121,77627145,0
14,20053306,20054330,0
6,137264288,137265312,0
2,226811440,226812464,0
3,88709093,88710117,0
10,2910645,2911669,0
5,124610010,124611034,0
9,78168918,78169942,0
4,180510498,180511522,0
2,163535878,163536902,0
1,62238014,62239038,0
X,52109555,52110579,0
5,34538137,34539161,0
9,87148363,87149387,0
6,66418175,66419199,0
22,33978250,33979274,0
13,105184153,105185177,0
5,169472983,169474007,0
2,57068126,57069150,0
11,121337474,121338498,0
13,70307522,70308546,0
6,155824281,155825305,0
2,52436665,52437689,0
1,29842119,29843143,0
18,79610646,79611670,0
13,102914103,102915127,0
6,6980156,6981180,0
17,7643010,7644034,0
1,238855066,238856090,0
11,91956844,91957868,0
7,15601385,15602409,0
6,31166822,31167846,0
15,27702777,27703801,0
16,69356739,69357763,0
1,224383676,224384700,0
9,31559402,31560426,0
17,65347810,65348834,0
1,166502250,166503274,0
11,2196128,2197152,0
1,21352776,21353800,0
1,8315853,8316877,0
1,13577124,13578148,0
14,49650144,49651168,0
5,42735900,42736924,0
6,31326183,31327207,0
20,16648778,16649802,0
X,89637312,89638336,0
4,114516013,114517037,0
3,161495247,161496271,0
12,7987910,7988934,0
20,60786326,60787350,0
2,222120892,222121916,0
6,93854891,93855915,0
4,161173285,161174309,0
3,110029144,110030168,0
10,79665568,79666592,0
3,88177382,88178406,0
13,28795180,28796204,0
20,56209242,56210266,0
X,143231498,143232522,0
21,45944740,45945764,0
3,191069332,191070356,0
20,16666532,16667556,0
12,42084887,42085911,0
10,74778452,74779476,0
3,138052310,138053334,0
10,92714354,92715378,0
6,153646440,153647464,0
1,239048602,239049626,0
4,151845341,151846365,0
14,69581019,69582043,0
X,89577536,89578560,0
19,40572314,40573338,0
16,86603713,86604737,0
9,78554633,78555657,0
13,48941708,48942732,0
2,75405751,75406775,0
11,55977562,55978586,0
9,25394625,25395649,0
7,53019160,53020184,0
7,155886655,155887679,0
8,15339908,15340932,0
5,62791808,62792832,0
10,36746841,36747865,0
16,65999370,66000394,0
18,60053673,60054697,0
7,85718348,85719372,0
2,129645436,129646460,0
1,220956013,220957037,0
13,53808119,53809143,0
1,13636665,13637689,0
13,23101037,23102061,0
4,136538492,136539516,0
3,88981172,88982196,0
6,129774469,129775493,0
14,68757724,68758748,0
21,15361559,15362583,0
12,73150824,73151848,0
6,92275643,92276667,0
5,122493940,122494964,0
9,135544634,135545658,0
12,4223185,4224209,0
16,58046468,58047492,0
16,9739336,9740360,0
12,124901477,124902501,0
2,118949475,118950499,0
2,38769419,38770443,0
2,111952534,111953558,0
13,70177461,70178485,0
6,167750256,167751280,0
1,163467446,163468470,0
X,31097743,31098767,0
1,218796566,218797590,0
X,30090332,30091356,0
14,93796098,93797122,0
13,84454142,84455166,0
7,27663137,27664161,0
19,17792287,17793311,0
2,7845480,7846504,0
1,29531418,29532442,0
9,93946061,93947085,0
8,137755859,137756883,0
8,18484744,18485768,0
6,93947143,93948167,0
5,121538586,121539610,0
8,103345161,103346185,0
4,156585189,156586213,0
9,1035946,1036970,0
10,49272718,49273742,0
7,16908875,16909899,0
X,45951900,45952924,0
3,99157296,99158320,0
2,123035483,123036507,0
12,4153899,4154923,0
2,40818794,40819818,0
21,25613811,25614835,0
1,218044115,218045139,0
1,195036458,195037482,0
9,64773852,64774876,0
9,120852326,120853350,0
9,7451511,7452535,0
14,65338991,65340015,0
13,106073186,106074210,0
10,23603800,23604824,0
9,24952351,24953375,0
10,4249194,4250218,0
10,3528983,3530007,0
X,671162,672186,0
1,34635359,34636383,0
6,165226926,165227950,0
15,70524071,70525095,0
13,47441200,47442224,0
1,190034156,190035180,0
7,106570096,106571120,0
6,148563744,148564768,0
10,57695791,57696815,0
12,102996666,102997690,0
4,180155004,180156028,0
8,23585989,23587013,0
10,24579300,24580324,0
7,75151243,75152267,0
6,153842833,153843857,0
5,53146934,53147958,0
X,73967263,73968287,0
8,13986209,13987233,0
19,38797159,38798183,0
8,134432575,134433599,0
12,78589937,78590961,0
4,188706324,188707348,0
20,4622793,4623817,0
7,113244158,113245182,0
1,238546248,238547272,0
9,25591901,25592925,0
2,176378142,176379166,0
10,30507760,30508784,0
4,26011239,26012263,0
10,57761967,57762991,0
4,35545338,35546362,0
2,67052702,67053726,0
2,3652327,3653351,0
18,67150488,67151512,0
4,54538910,54539934,0
14,106559990,106561014,0
2,36675460,36676484,0
17,20540155,20541179,0
20,45458433,45459457,0
7,94748230,94749254,0
4,68518488,68519512,0
11,128315675,128316699,0
7,108999727,109000751,0
19,7475329,7476353,0
2,196594408,196595432,0
7,91652973,91653997,0
14,95377888,95378912,0
8,58790492,58791516,0
8,125635561,125636585,0
9,135641627,135642651,0
8,64369548,64370572,0
13,104897540,104898564,0
13,88012354,88013378,0
X,44563497,44564521,0
11,23671428,23672452,0
11,25660687,25661711,0
3,79855879,79856903,0
11,80746152,80747176,0
11,64473069,64474093,0
8,74570743,74571767,0
2,193089732,193090756,0
X,34452120,34453144,0
4,37045120,37046144,0
3,6461681,6462705,0
12,5523424,5524448,0
16,27050298,27051322,0
14,104455959,104456983,0
4,99445484,99446508,0
6,31303686,31304710,0
11,110953825,110954849,0
21,27558514,27559538,0
12,124319827,124320851,0
12,60371033,60372057,0
11,60694182,60695206,0
3,55101607,55102631,0
20,56948871,56949895,0
3,187505777,187506801,0
3,82914573,82915597,0
5,79236265,79237289,0
1,239034260,239035284,0
19,44016767,44017791,0
1,75631711,75632735,0
16,2773922,2774946,0
2,116638601,116639625,0
6,163581172,163582196,0
10,52812479,52813503,0
4,135631494,135632518,0
4,9462723,9463747,0
11,96528493,96529517,0
X,144482588,144483612,0
2,239828042,239829066,0
11,98835820,98836844,0
3,182709107,182710131,0
5,109497182,109498206,0
X,81534926,81535950,0
9,39012066,39013090,0
9,71539078,71540102,0
6,41220384,41221408,0
1,173489961,173490985,0
6,88596618,88597642,0
9,13071673,13072697,0
5,3577811,3578835,0
18,55997352,55998376,0
5,13078981,13080005,0
8,93916526,93917550,0
20,59408711,59409735,0
11,20305269,20306293,0
13,102463025,102464049,0
2,41169953,41170977,0
5,71781707,71782731,0
9,17120456,17121480,0
4,183770432,183771456,0
4,135977940,135978964,0
10,39228300,39229324,0
6,85782014,85783038,0
7,4883930,4884954,0
1,153445054,153446078,0
17,12264974,12265998,0
2,129373075,129374099,0
4,69724697,69725721,0
7,49406468,49407492,0
5,6505534,6506558,0
1,189656855,189657879,0
1,96635440,96636464,0
2,52527558,52528582,0
12,74578867,74579891,0
5,155526681,155527705,0
9,102148347,102149371,0
3,970753,971777,0
2,143052930,143053954,0
7,67466545,67467569,0
16,47938165,47939189,0
18,11157579,11158603,0
7,41175071,41176095,0
19,23160431,23161455,0
13,73386003,73387027,0
3,41116831,41117855,0
2,231695928,231696952,0
4,28040341,28041365,0
X,116312462,116313486,0
4,62630458,62631482,0
16,11666330,11667354,0
5,63859348,63860372,0
4,102501347,102502371,0
13,86560031,86561055,0
11,79791077,79792101,0
2,195251065,195252089,0
6,123089931,123090955,0
4,181300880,181301904,0
18,65472965,65473989,0
2,221063520,221064544,0
18,66086754,66087778,0
13,27031714,27032738,0
1,158219168,158220192,0
6,91553684,91554708,0
17,71657112,71658136,0
17,42398593,42399617,0
18,46472597,46473621,0
4,189055470,189056494,0
14,94886211,94887235,0
3,90607963,90608987,0
18,65725044,65726068,0
14,82951972,82952996,0
4,123996032,123997056,0
X,112858016,112859040,0
5,123063848,123064872,0
9,108131676,108132700,0
19,8150100,8151124,0
2,60649491,60650515,0
18,41935374,41936398,0
10,17133007,17134031,0
22,40770131,40771155,0
2,106733156,106734180,0
13,86375364,86376388,0
6,88587151,88588175,0
22,49345285,49346309,0
6,107699192,107700216,0
21,5228648,5229672,0
5,123474924,123475948,0
6,132742127,132743151,0
18,66281499,66282523,0
9,80226163,80227187,0
6,35175122,35176146,0
18,28974139,28975163,0
10,125428025,125429049,0
14,29547833,29548857,0
13,27520081,27521105,0
1,35172077,35173101,0
1,96415529,96416553,0
12,32039844,32040868,0
5,26818907,26819931,0
21,24766157,24767181,0
8,38606443,38607467,0
3,8968130,8969154,0
10,131062364,131063388,0
7,81023711,81024735,0
3,187388951,187389975,0
3,99637625,99638649,0
2,56475882,56476906,0
7,117912342,117913366,0
9,108392346,108393370,0
3,79825313,79826337,0
2,126771647,126772671,0
4,8788198,8789222,0
13,52989111,52990135,0
5,18096840,18097864,0
2,184045229,184046253,0
8,114079139,114080163,0
21,45423882,45424906,0
22,49413061,49414085,0
10,105267221,105268245,0
1,172691812,172692836,0
17,54875232,54876256,0
X,98415444,98416468,0
2,184426464,184427488,0
3,154031308,154032332,0
2,136270110,136271134,0
6,33947164,33948188,0
6,6806405,6807429,0
5,13438693,13439717,0
18,51336863,51337887,0
4,70568791,70569815,0
7,145742495,145743519,0
20,8986488,8987512,0
X,100556666,100557690,0
6,55001557,55002581,0
1,101186465,101187489,0
10,110514501,110515525,0
4,70216095,70217119,0
15,90374034,90375058,0
2,9089082,9090106,0
8,130497400,130498424,0
X,5141343,5142367,0
2,235319958,235320982,0
19,46263660,46264684,0
1,205962643,205963667,0
4,11962058,11963082,0
22,22124018,22125042,0
7,57189818,57190842,0
5,34299346,34300370,0
8,80301187,80302211,0
7,77991802,77992826,0
2,22955181,22956205,0
9,134874944,134875968,0
1,182967935,182968959,0
13,26085180,26086204,0
4,8965425,8966449,0
14,79866759,79867783,0
18,77175375,77176399,0
12,10687083,10688107,0
1,189911089,189912113,0
15,91000846,91001870,0
17,67772427,67773451,0
21,15636072,15637096,0
6,41224191,41225215,0
14,59413895,59414919,0
11,103661209,103662233,0
7,86220490,86221514,0
8,9438986,9440010,0
X,102188529,102189553,0
12,48451694,48452718,0
20,23744891,23745915,0
3,103177422,103178446,0
19,48543953,48544977,0
13,28619297,28620321,0
12,130188726,130189750,0
X,46295804,46296828,0
12,52499117,52500141,0
1,105231692,105232716,0
4,147049924,147050948,0
X,57049373,57050397,0
14,45858911,45859935,0
17,32079170,32080194,0
3,86135479,86136503,0
11,100430117,100431141,0
5,165288757,165289781,0
10,88933812,88934836,0
4,188871232,188872256,0
17,6653853,6654877,0
5,5883845,5884869,0
13,70147863,70148887,0
18,37811269,37812293,0
19,10530190,10531214,0
10,91584651,91585675,0
5,163745910,163746934,0
8,41428511,41429535,0
6,85307205,85308229,0
21,22676633,22677657,0
2,84132510,84133534,0
5,2319525,2320549,0
12,113744384,113745408,0
X,36674328,36675352,0
4,134354410,134355434,0
14,30889171,30890195,0
13,73690323,73691347,0
11,110877684,110878708,0
6,138017891,138018915,0
6,158194894,158195918,0
4,49098029,49099053,0
11,13619749,13620773,0
14,105952953,105953977,0
14,80195992,80197016,0
7,54605192,54606216,0
1,84896038,84897062,0
1,247782156,247783180,0
3,146260354,146261378,0
2,224741672,224742696,0
2,129147167,129148191,0
18,41042729,41043753,0
4,182878130,182879154,0
19,40285576,40286600,0
22,49009619,49010643,0
12,57691715,57692739,0
10,105438673,105439697,0
14,56929260,56930284,0
9,14917110,14918134,0
6,152952526,152953550,0
2,235359573,235360597,0
12,27184792,27185816,0
13,90561205,90562229,0
12,93307786,93308810,0
X,99299992,99301016,0
10,130589669,130590693,0
2,162853399,162854423,0
4,182886393,182887417,0
21,30086424,30087448,0
10,44544151,44545175,0
1,24867436,24868460,0
9,63601165,63602189,0
4,38549525,38550549,0
4,1540917,1541941,0
3,36100114,36101138,0
4,176492554,176493578,0
15,25710659,25711683,0
13,37502171,37503195,0
4,113800031,113801055,0
2,231542393,231543417,0
2,123855180,123856204,0
18,31317302,31318326,0
11,117878129,117879153,0
8,116598940,116599964,0
4,154872389,154873413,0
5,75994677,75995701,0
4,37820225,37821249,0
X,139404507,139405531,0
13,81682968,81683992,0
1,23229880,23230904,0
X,76651966,76652990,0
3,128592938,128593962,0
4,64278263,64279287,0
6,73919340,73920364,0
5,170342959,170343983,0
19,47425643,47426667,0
2,204246833,204247857,0
12,6187890,6188914,0
19,6625266,6626290,0
2,13665576,13666600,0
1,10851768,10852792,0
1,242678209,242679233,0
4,22613676,22614700,0
6,87096721,87097745,0
5,26150009,26151033,0
10,10372231,10373255,0
17,16858227,16859251,0
17,71532232,71533256,0
1,91087875,91088899,0
2,55442282,55443306,0
21,37532049,37533073,0
21,24125095,24126119,0
6,18099720,18100744,0
7,12170867,12171891,0
14,47847754,47848778,0
6,80957637,80958661,0
11,124552925,124553949,0
3,164116665,164117689,0
16,19354589,19355613,0
1,147083854,147084878,0
7,5170293,5171317,0
4,99401341,99402365,0
10,111182022,111183046,0
9,75350656,75351680,0
20,40007101,40008125,0
11,46326337,46327361,0
3,152732544,152733568,0
5,23792492,23793516,0
10,83096138,83097162,0
21,44983144,44984168,0
18,67091351,67092375,0
4,13489456,13490480,0
2,194904846,194905870,0
2,152232666,152233690,0
X,115080816,115081840,0
20,60917342,60918366,0
X,1395614,1396638,0
19,9949195,9950219,0
13,95338772,95339796,0
X,144283551,144284575,0
2,155765213,155766237,0
4,65088334,65089358,0
3,180282358,180283382,0
9,7986838,7987862,0
5,34393588,34394612,0
15,95903322,95904346,0
10,56675521,56676545,0
3,144922864,144923888,0
18,71452218,71453242,0
3,66918834,66919858,0
9,131767627,131768651,0
X,24213698,24214722,0
X,138389192,138390216,0
6,29891987,29893011,0
4,176418935,176419959,0
1,6085319,6086343,0
14,47305298,47306322,0
18,66455574,66456598,0
3,111282658,111283682,0
5,161907984,161909008,0
15,37827980,37829004,0
3,30205029,30206053,0
12,104445992,104447016,0
3,105213947,105214971,0
13,83409671,83410695,0
6,19187420,19188444,0
3,19850897,19851921,0
3,159672406,159673430,0
6,32619017,32620041,0
1,34298378,34299402,0
2,123110414,123111438,0
10,80768979,80770003,0
X,44679690,44680714,0
10,3690023,3691047,0
1,209826670,209827694,0
4,137687722,137688746,0
14,55884573,55885597,0
14,105571660,105572684,0
8,109199174,109200198,0
18,14321886,14322910,0
18,41841324,41842348,0
2,203928616,203929640,0
6,81033793,81034817,0
18,67060106,67061130,0
1,6716021,6717045,0
2,154955560,154956584,0
17,48488050,48489074,0
1,919049,920073,0
13,39909130,39910154,0
X,90239226,90240250,0
X,122820786,122821810,0
X,3153267,3154291,0
2,211173047,211174071,0
8,113784932,113785956,0
21,42466283,42467307,0
1,209475262,209476286,0
13,103286543,103287567,0
4,3890310,3891334,0
11,4170214,4171238,0
8,108564202,108565226,0
20,40369851,40370875,0
22,20157334,20158358,0
12,59883550,59884574,0
1,222474356,222475380,0
1,40337266,40338290,0
15,88312953,88313977,0
9,115815964,115816988,0
18,66271840,66272864,0
20,22616977,22618001,0
12,37615995,37617019,0
20,43907751,43908775,0
20,19116259,19117283,0
1,238049146,238050170,0
20,19144436,19145460,0
6,84341357,84342381,0
8,127791802,127792826,0
3,120617878,120618902,0
1,187904634,187905658,0
X,84023586,84024610,0
11,92131724,92132748,0
10,111264014,111265038,0
4,166120099,166121123,0
1,3451579,3452603,0
16,26472709,26473733,0
10,18878607,18879631,0
17,34819445,34820469,0
3,122322602,122323626,0
5,166583963,166584987,0
4,132749159,132750183,0
3,151712171,151713195,0
17,69566222,69567246,0
20,23272947,23273971,0
11,54754472,54755496,0
11,65717866,65718890,0
6,73906770,73907794,0
6,7213674,7214698,0
18,40340963,40341987,0
13,52451948,52452972,0
X,4656246,4657270,0
13,22762423,22763447,0
22,25275848,25276872,0
3,87399693,87400717,0
3,89658161,89659185,0
9,87327047,87328071,0
19,57390054,57391078,0
3,108819055,108820079,0
4,21949003,21950027,0
7,157301721,157302745,0
12,119272090,119273114,0
17,18070148,18071172,0
8,34546770,34547794,0
20,46117257,46118281,0
11,42916716,42917740,0
7,97803054,97804078,0
13,22537610,22538634,0
X,155451167,155452191,0
7,96370852,96371876,0
6,86554731,86555755,0
6,141184395,141185419,0
14,57996164,57997188,0
7,109242969,109243993,0
1,5242656,5243680,0
6,73218526,73219550,0
10,98362128,98363152,0
1,118659158,118660182,0
4,71655840,71656864,0
8,114830832,114831856,0
10,109090597,109091621,0
10,106323400,106324424,0
21,23903637,23904661,0
3,52218953,52219977,0
10,38835340,38836364,0
15,28860750,28861774,0
2,225289220,225290244,0
X,137984790,137985814,0
14,98754575,98755599,0
8,119497356,119498380,0
21,18869297,18870321,0
1,218231105,218232129,0
5,7937560,7938584,0
16,55084756,55085780,0
4,161123318,161124342,0
2,13500441,13501465,0
18,72052775,72053799,0
1,105035495,105036519,0
14,21140861,21141885,0
3,95553318,95554342,0
2,8856748,8857772,0
1,95305287,95306311,0
18,62681017,62682041,0
2,108086115,108087139,0
1,111648510,111649534,0
7,130750422,130751446,0
10,10777048,10778072,0
18,56201212,56202236,0
2,125922770,125923794,0
11,131038496,131039520,0
4,183334307,183335331,0
6,32561919,32562943,0
X,87761592,87762616,0
X,94148574,94149598,0
6,156404393,156405417,0
5,147539722,147540746,0
4,69555900,69556924,0
15,88555361,88556385,0
5,158149101,158150125,0
20,23858757,23859781,0
14,83477429,83478453,0
3,179491386,179492410,0
20,46696662,46697686,0
X,131217614,131218638,0
4,170432031,170433055,0
16,77561112,77562136,0
9,81119606,81120630,0
2,57223445,57224469,0
3,152918169,152919193,0
3,22558421,22559445,0
X,49762923,49763947,0
10,37488886,37489910,0
X,15825246,15826270,0
22,32412368,32413392,0
7,68543584,68544608,0
14,90450531,90451555,0
14,19960288,19961312,0
11,69283254,69284278,0
18,49712927,49713951,0
13,79699455,79700479,0
2,53366501,53367525,0
10,10586758,10587782,0
4,63016617,63017641,0
10,77792349,77793373,0
4,91746720,91747744,0
13,74512642,74513666,0
1,242697158,242698182,0
7,10439406,10440430,0
21,28818584,28819608,0
4,81452967,81453991,0
6,83834253,83835277,0
10,12876662,12877686,0
18,10072655,10073679,0
4,178643014,178644038,0
12,114944178,114945202,0
1,9380376,9381400,0
11,23222863,23223887,0
16,4430681,4431705,0
19,43445973,43446997,0
8,60011626,60012650,0
18,10675908,10676932,0
11,70257733,70258757,0
22,23499169,23500193,0
16,65787488,65788512,0
10,73908753,73909777,0
10,80975586,80976610,0
4,154770456,154771480,0
15,32203285,32204309,0
17,15726062,15727086,0
4,28414040,28415064,0
18,44184075,44185099,0
6,82379226,82380250,0
10,48285018,48286042,0
6,150467552,150468576,0
3,195492779,195493803,0
5,71820292,71821316,0
5,92774679,92775703,0
3,137137148,137138172,0
18,39040242,39041266,0
12,55042314,55043338,0
1,232696385,232697409,0
11,80909940,80910964,0
17,45590549,45591573,0
20,55038545,55039569,0
9,88208131,88209155,0
9,118651800,118652824,0
12,78810956,78811980,0
10,74776825,74777849,0
10,106503165,106504189,0
7,79606897,79607921,0
5,115682025,115683049,0
8,67754368,67755392,0
10,57835959,57836983,0
20,43403456,43404480,0
8,116597226,116598250,0
14,84797912,84798936,0
18,14436626,14437650,0
1,80706012,80707036,0
4,124068665,124069689,0
3,179467834,179468858,0
5,169779678,169780702,0
4,145270974,145271998,0
17,29207561,29208585,0
12,38243177,38244201,0
2,116418821,116419845,0
20,24042698,24043722,0
10,83181675,83182699,0
12,82078235,82079259,0
5,3730776,3731800,0
2,152115006,152116030,0
13,34266678,34267702,0
10,33147900,33148924,0
4,162965978,162967002,0
9,26394768,26395792,0
7,10114730,10115754,0
18,51983219,51984243,0
6,32725517,32726541,0
20,31818295,31819319,0
10,75083476,75084500,0
2,228250377,228251401,0
22,41218992,41220016,0
5,18966038,18967062,0
20,5231830,5232854,0
6,92351087,92352111,0
18,39140103,39141127,0
12,63548853,63549877,0
4,60320597,60321621,0
5,75980616,75981640,0
11,91071968,91072992,0
14,65344682,65345706,0
18,4546414,4547438,0
12,17244428,17245452,0
9,102441946,102442970,0
7,2489693,2490717,0
15,81863431,81864455,0
6,32254005,32255029,0
10,90385750,90386774,0
7,44851384,44852408,0
15,86009622,86010646,0
8,131746044,131747068,0
3,80141544,80142568,0
7,69013003,69014027,0
19,11127563,11128587,0
10,65318393,65319417,0
7,54122953,54123977,0
12,19022890,19023914,0
13,105950392,105951416,0
4,126242154,126243178,0
9,72080785,72081809,0
12,55670295,55671319,0
6,169005219,169006243,0
7,153101233,153102257,0
10,112230355,112231379,0
18,9841493,9842517,0
X,112550678,112551702,0
21,19388767,19389791,0
2,24009363,24010387,0
10,57619709,57620733,0
3,103606477,103607501,0
11,89613247,89614271,0
21,14776838,14777862,0
2,174341,175365,0
12,38142425,38143449,0
10,3748734,3749758,0
2,9124664,9125688,0
7,4482492,4483516,0
15,72845202,72846226,0
3,129525475,129526499,0
6,29693578,29694602,0
X,94572978,94574002,0
9,27708680,27709704,0
X,50959377,50960401,0
1,170094423,170095447,0
15,55031024,55032048,0
7,73393948,73394972,0
18,71796171,71797195,0
7,52507075,52508099,0
20,58631494,58632518,0
6,36555965,36556989,0
8,25589063,25590087,0
16,52974763,52975787,0
13,82486102,82487126,0
16,20408453,20409477,0
4,141926524,141927548,0
9,39005822,39006846,0
6,51000259,51001283,0
2,139948133,139949157,0
X,1782773,1783797,0
8,20705219,20706243,0
10,29141695,29142719,0
3,137700860,137701884,0
19,53037087,53038111,0
12,130864075,130865099,0
4,157386560,157387584,0
3,103371397,103372421,0
10,119986765,119987789,0
19,57516135,57517159,0
13,19899671,19900695,0
4,888108,889132,0
22,26988530,26989554,0
4,182876578,182877602,0
16,86355146,86356170,0
X,149329005,149330029,0
1,65773804,65774828,0
11,107789825,107790849,0
12,37491359,37492383,0
1,115570981,115572005,0
17,63860888,63861912,0
18,7565044,7566068,0
X,82566166,82567190,0
5,53518005,53519029,0
14,83652707,83653731,0
2,119530462,119531486,0
21,17120160,17121184,0
X,13092131,13093155,0
4,163278959,163279983,0
20,38395781,38396805,0
13,89180048,89181072,0
1,10208636,10209660,0
4,52868127,52869151,0
3,26218894,26219918,0
11,45353145,45354169,0
9,27689687,27690711,0
1,65750892,65751916,0
15,54845008,54846032,0
11,42833320,42834344,0
3,101656914,101657938,0
1,42995976,42997000,0
1,102133736,102134760,0
8,83854751,83855775,0
12,105689958,105690982,0
Y,19227951,19228975,0
X,44438528,44439552,0
7,101591148,101592172,0
X,103220544,103221568,0
4,185127235,185128259,0
18,49717542,49718566,0
1,241491179,241492203,0
11,121221343,121222367,0
2,84913668,84914692,0
13,84520246,84521270,0
8,131389787,131390811,0
20,26269886,26270910,0
X,88782594,88783618,0
2,35858197,35859221,0
2,58298606,58299630,0
2,4998488,4999512,0
10,32164383,32165407,0
1,164276624,164277648,0
11,5112385,5113409,0
14,54069539,54070563,0
1,199811818,199812842,0
7,66594188,66595212,0
12,73715158,73716182,0
10,29903463,29904487,0
4,74859264,74860288,0
6,103616313,103617337,0
10,108369488,108370512,0
2,154508429,154509453,0
10,113921176,113922200,0
3,1524728,1525752,0
12,51855621,51856645,0
4,60979797,60980821,0
9,73507819,73508843,0
2,104264919,104265943,0
4,37061922,37062946,0
6,128728210,128729234,0
14,43926951,43927975,0
7,96428028,96429052,0
