chrom,start,end,label
17,41968309,41969333,1
17,37596344,37597368,0
X,149482996,149484020,1
12,56562429,56563453,0
15,89618124,89619148,0
17,50192528,50193552,1
6,34864079,34865103,0
15,90241698,90242722,0
8,27670929,27671953,0
16,30655046,30656070,0
7,150804428,150805452,0
12,112489078,112490102,1
5,110761547,110762571,1
17,58193081,58194105,0
19,39886558,39887582,0
2,227699251,227700275,1
10,93797082,93798106,1
11,88175395,88176419,0
1,156548587,156549611,0
17,31330316,31331340,1
2,26727672,26728696,1
17,56594887,56595911,1
12,49185380,49186404,1
2,181530618,181531642,0
14,99914611,99915635,0
17,4972333,4973357,0
X,154032282,154033306,1
1,152308306,152309330,0
3,179218307,179219331,1
5,151851406,151852430,1
3,122284383,122285407,1
10,114162733,114163757,0
22,36292060,36293084,1
19,11079088,11080112,0
1,241504197,241505221,1
5,150056331,150057355,1
17,41149394,41150418,0
10,71784923,71785947,1
15,61967438,61968462,0
16,89773306,89774330,1
12,10997112,10998136,0
7,77627396,77628420,0
2,165999763,166000787,1
9,95476835,95477859,1
22,36191463,36192487,0
9,27212710,27213734,1
5,45695795,45696819,1
17,1498094,1499118,1
17,44349216,44350240,1
1,45013931,45014955,1
11,57182217,57183241,0
12,54508410,54509434,1
11,86266128,86267152,1
X,139537147,139538171,1
18,2703830,2704854,1
X,150641354,150642378,1
9,104599361,104600385,0
4,2304532,2305556,0
1,93998027,93999051,1
14,23429252,23430276,1
17,30878054,30879078,0
4,64409219,64410243,0
2,32128460,32129484,1
1,229431890,229432914,1
12,110340990,110342014,1
10,49664880,49665904,1
6,160009133,160010157,1
X,103787811,103788835,1
10,102835374,102836398,1
11,93675665,93676689,0
12,47989786,47990810,1
3,38603929,38604953,0
19,853019,854043,1
X,71223973,71224997,1
15,48510049,48511073,1
11,70206161,70207185,1
17,7675136,7676160,1
14,23425774,23426798,1
X,124671739,124672763,0
1,231370589,231371613,1
7,6392018,6393042,1
9,104617934,104618958,0
19,36067859,36068883,1
15,40611486,40612510,0
11,5454276,5455300,0
4,71447706,71448730,1
17,8003050,8004074,1
15,68335711,68336735,0
1,236835586,236836610,1
19,45759028,45760052,0
2,165992224,165993248,1
12,52572465,52573489,0
16,11412845,11413869,0
17,5463627,5464651,0
4,68670366,68671390,0
11,65348898,65349922,1
3,39119965,39120989,0
4,80036017,80037041,1
7,117531041,117532065,1
5,148101392,148102416,0
1,116945089,116946113,0
X,107650000,107651024,1
4,113513909,113514933,1
8,80821492,80822516,0
6,99371503,99372527,0
1,161791486,161792510,0
1,247965938,247966962,0
X,71224255,71225279,1
1,177946339,177947363,0
17,75743790,75744814,1
19,49033133,49034157,0
5,33984307,33985331,1
20,59193552,59194576,0
1,241958494,241959518,0
17,41571515,41572539,1
12,101830654,101831678,1
2,233320674,233321698,0
X,154993127,154994151,1
11,32435083,32436107,1
5,177292107,177293131,1
X,151181177,151182201,0
12,3640708,3641732,0
1,152354040,152355064,0
11,61744026,61745050,0
11,36574985,36576009,1
6,49457831,49458855,1
19,51347036,51348060,0
2,28783934,28784958,1
2,166012167,166013191,1
6,31139871,31140895,0
19,8697668,8698692,1
7,66083174,66084198,1
7,100776465,100777489,0
X,101356910,101357934,1
20,6089031,6090055,1
X,644427,645451,1
8,143927420,143928444,0
1,209788638,209789662,1
14,24261776,24262800,1
16,1584384,1585408,0
19,18077598,18078622,0
15,82430096,82431120,0
2,131484131,131485155,0
2,166051936,166052960,1
11,61959509,61960533,1
1,154992746,154993770,1
8,116771675,116772699,0
3,196247468,196248492,1
3,50318299,50319323,0
17,14206888,14207912,1
X,67643378,67644402,1
X,153726114,153727138,1
X,154904839,154905863,1
6,138092158,138093182,1
15,89630426,89631450,1
16,88655350,88656374,1
12,120994264,120995288,1
5,93585285,93586309,1
21,44333087,44334111,1
6,32522036,32523060,0
X,71224131,71225155,1
16,10480956,10481980,0
10,123053097,123054121,1
11,36401242,36402266,0
9,126690862,126691886,1
7,83155140,83156164,0
8,51319927,51320951,0
1,25800232,25801256,1
1,15383915,15384939,0
X,103789346,103790370,1
10,121517382,121518406,1
4,185459361,185460385,0
1,119511592,119512616,0
14,55351988,55353012,0
14,24103603,24104627,0
10,29465606,29466630,0
3,47409521,47410545,1
17,4786277,4787301,0
8,23201811,23202835,0
1,43311778,43312802,1
6,29374998,29376022,0
10,133625545,133626569,0
6,117404285,117405309,0
12,52519815,52520839,1
20,20026853,20027877,1
12,47977607,47978631,1
8,25423284,25424308,0
X,18656662,18657686,1
16,66529039,66530063,1
7,76303843,76304867,1
4,80055996,80057020,1
21,30289373,30290397,0
3,11839223,11840247,1
3,10149805,10150829,1
3,112340921,112341945,0
19,41970275,41971299,1
X,150657972,150658996,1
X,108578097,108579121,1
10,14953964,14954988,1
4,145876858,145877882,0
5,151030658,151031682,0
11,123805680,123806704,0
1,209796501,209797525,1
12,95533986,95535010,0
X,80677232,80678256,1
5,140803473,140804497,0
15,74897711,74898735,1
X,154957013,154958037,1
X,154031427,154032451,1
10,49470671,49471695,0
14,73192751,73193775,1
17,50189009,50190033,1
18,51065548,51066572,1
1,42929212,42930236,1
6,131603042,131604066,1
5,127396735,127397759,0
1,229431999,229433023,1
2,199328897,199329921,1
2,208142835,208143859,0
10,5205821,5206845,0
11,125618475,125619499,1
17,72121722,72122746,1
6,13599071,13600095,0
22,21031730,21032754,0
21,41834514,41835538,0
19,1535206,1536230,0
19,12896275,12897299,1
14,23417230,23418254,1
3,179199690,179200714,1
1,207609586,207610610,0
X,139537049,139538073,1
17,31214581,31215605,1
5,58975718,58976742,1
6,29828136,29829160,0
7,117603654,117604678,1
19,54742075,54743099,0
11,73395463,73396487,1
4,25362279,25363303,0
7,154892443,154893467,0
12,51915500,51916524,1
6,32584357,32585381,0
11,31793437,31794461,1
17,68452981,68454005,0
1,39850216,39851240,0
10,103897558,103898582,0
1,94120993,94122017,1
8,125061192,125062216,1
1,207022992,207024016,0
19,55361223,55362247,0
1,183240392,183241416,1
2,206766737,206767761,0
17,42105145,42106169,0
1,42929242,42930266,1
X,154536169,154537193,1
1,43186771,43187795,0
7,117504330,117505354,1
16,68310793,68311817,0
X,22219086,22220110,1
19,42868926,42869950,0
2,60546158,60547182,1
9,35826061,35827085,0
5,34007995,34009019,0
14,24258380,24259404,1
3,121467575,121468599,0
19,45772718,45773742,0
6,112172670,112173694,0
8,19953421,19954445,1
8,2057765,2058789,0
3,132722354,132723378,1
19,12893615,12894639,1
21,44601579,44602603,0
11,618998,620022,0
19,35352183,35353207,0
1,54141131,54142155,0
16,70251324,70252348,0
2,166051967,166052991,1
12,13569848,13570872,1
3,46902768,46903792,1
17,6687534,6688558,1
1,12011513,12012537,1
19,9974378,9975402,0
17,58006514,58007538,1
6,151352454,151353478,0
22,50573882,50574906,0
10,113645905,113646929,0
15,48481655,48482679,1
16,552103,553127,1
18,68846378,68847402,0
5,139472784,139473808,0
20,63444730,63445754,1
19,57909712,57910736,0
7,19116876,19117900,1
19,41686928,41687952,0
X,154435026,154436050,0
X,108687612,108688636,1
22,50527716,50528740,1
15,48460298,48461322,1
17,50190334,50191358,1
6,4116028,4117052,0
16,78030836,78031860,0
4,86025531,86026555,0
16,67648973,67649997,1
18,47845457,47846481,1
6,87257918,87258942,0
3,150972519,150973543,1
12,6018581,6019605,1
1,247257119,247258143,0
4,40354405,40355429,0
1,15462758,15463782,1
17,8014880,8015904,1
2,219040525,219041549,0
2,48688094,48689118,1
5,122075482,122076506,1
1,12879843,12880867,0
15,42326333,42327357,0
10,13298236,13299260,0
16,75556086,75557110,1
17,41612310,41613334,1
9,104770894,104771918,0
7,117642526,117643550,1
10,121517372,121518396,1
5,123399167,123400191,1
1,11999009,12000033,1
16,24191294,24192318,0
7,31692475,31693499,0
2,240868893,240869917,1
17,44910156,44911180,0
11,125677974,125678998,0
9,131508913,131509937,1
9,108897159,108898183,0
5,71635176,71636200,1
19,6901880,6902904,0
1,156137182,156138206,1
10,95613755,95614779,1
11,64805078,64806102,1
16,86510885,86511909,1
4,40137056,40138080,0
19,54220587,54221611,0
6,42704546,42705570,1
X,31180437,31181461,1
22,50079918,50080942,1
17,3421516,3422540,0
11,64220573,64221597,0
6,42079741,42080765,0
19,52553700,52554724,0
1,86974915,86975939,0
9,94603517,94604541,1
10,87957955,87958979,1
X,18642032,18643056,1
9,2104097,2105121,1
2,69465874,69466898,0
1,156136424,156137448,1
12,110281857,110282881,1
9,124482921,124483945,1
2,166037873,166038897,1
17,50196163,50197187,1
17,80110946,80111970,1
15,97961096,97962120,0
5,141123259,141124283,0
1,151306200,151307224,1
7,45083124,45084148,0
13,20189319,20190343,1
12,29451459,29452483,0
2,172475080,172476104,0
X,154965996,154967020,1
10,129957282,129958306,1
19,52841173,52842197,0
4,3074932,3075956,0
7,157367435,157368459,1
4,73404398,73405422,1
12,48000041,48001065,1
2,178718769,178719793,0
18,46483635,46484659,0
16,75556206,75557230,1
5,93585426,93586450,1
11,68780737,68781761,1
7,100072179,100073203,0
19,11106592,11107616,1
1,216292264,216293288,1
15,40265863,40266887,0
X,15331551,15332575,1
1,228158615,228159639,1
7,108049399,108050423,0
10,8064110,8065134,1
X,108620355,108621379,1
1,26058512,26059536,0
4,41013882,41014906,0
12,80435063,80436087,0
16,89546715,89547739,0
3,47410628,47411652,0
14,30889763,30890787,1
X,154957079,154958103,1
4,102566988,102568012,1
3,66236632,66237656,0
19,13774670,13775694,0
5,70942430,70943454,1
22,50627329,50628353,1
17,43106456,43107480,1
1,68446824,68447848,1
11,61955897,61956921,1
15,22812252,22813276,1
13,49476484,49477508,0
14,67727141,67728165,1
22,23767438,23768462,1
3,33051895,33052919,1
14,104949750,104950774,0
6,30894646,30895670,0
4,56349511,56350535,0
16,16182506,16183530,1
1,225345982,225347006,0
X,19353085,19354109,1
2,71539239,71540263,1
2,222297058,222298082,1
7,94410492,94411516,1
5,157472573,157473597,1
17,69308306,69309330,0
14,103100448,103101472,0
X,50090181,50091205,1
9,138023327,138024351,0
1,150764744,150765768,0
10,3781811,3782835,1
14,50914748,50915772,1
X,83509274,83510298,1
5,109337245,109338269,0
7,5641285,5642309,1
14,28767840,28768864,1
3,38606071,38607095,1
17,39725721,39726745,1
X,67711549,67712573,1
2,96364509,96365533,0
4,17492328,17493352,1
12,120994238,120995262,1
3,52409845,52410869,1
5,140561643,140562667,0
7,4861560,4862584,0
16,2326027,2327051,1
7,107362059,107363083,0
3,122341557,122342581,0
17,76120342,76121366,0
22,50626676,50627700,1
7,143330788,143331812,1
7,99195100,99196124,1
19,41968837,41969861,1
1,162855667,162856691,0
16,1241988,1243012,0
6,169572500,169573524,0
2,85597128,85598152,0
6,68956792,68957816,0
X,154032282,154033306,1
6,29942984,29944008,0
1,62266749,62267773,0
4,186288558,186289582,1
11,124015600,124016624,0
7,2945828,2946852,1
12,70745884,70746908,0
8,117835543,117836567,0
19,18162974,18163998,1
2,227599182,227600206,0
2,10819349,10820373,0
17,7224375,7225399,1
1,165661461,165662485,0
16,56868355,56869379,1
1,109621257,109622281,0
X,154992996,154994020,1
7,38429439,38430463,0
22,35067256,35068280,0
13,23338040,23339064,1
X,101398810,101399834,1
16,2088105,2089129,1
9,127825292,127826316,1
9,33618462,33619486,0
18,69864406,69865430,0
20,25302260,25303284,1
1,165563509,165564533,0
11,31801601,31802625,1
1,150490683,150491707,1
5,37247698,37248722,1
3,3129108,3130132,0
7,20739023,20740047,0
19,41984957,41985981,1
8,143043192,143044216,0
9,71690182,71691206,0
X,139561916,139562940,1
15,33088799,33089823,0
9,120714025,120715049,0
19,41088545,41089569,0
4,80054342,80055366,1
11,125582418,125583442,0
9,99137883,99138907,1
16,16150768,16151792,1
17,41612315,41613339,1
X,137567449,137568473,1
1,225921232,225922256,1
17,50355851,50356875,1
21,44682078,44683102,0
12,49186670,49187694,1
7,94422984,94424008,1
10,119672373,119673397,1
10,132330481,132331505,0
16,28482500,28483524,1
17,44908128,44909152,1
5,35709082,35710106,0
3,52454004,52455028,1
16,58679990,58681014,0
3,98585622,98586646,1
3,98532142,98533166,0
3,118902653,118903677,0
19,38448402,38449426,1
17,18145929,18146953,1
4,118731461,118732485,1
7,150950167,150951191,1
16,23552158,23553182,1
1,108655623,108656647,1
9,15126,16150,0
1,152910506,152911530,0
16,28592334,28593358,0
13,110176724,110177748,1
12,52679785,52680809,1
16,21258785,21259809,1
10,17379419,17380443,0
1,228097217,228098241,1
21,46416292,46417316,0
9,135547963,135548987,0
8,37753972,37754996,1
1,111981693,111982717,1
11,5351874,5352898,0
1,152213314,152214338,0
17,44320684,44321708,0
20,2660912,2661936,1
X,154765478,154766502,1
7,12337185,12338209,0
11,60095631,60096655,0
14,46957434,46958458,0
15,84798628,84799652,0
17,8121693,8122717,1
2,190213017,190214041,1
18,12340323,12341347,1
12,881746,882770,0
15,40930649,40931673,1
2,127564195,127565219,0
11,74493546,74494570,0
7,140017766,140018790,1
16,89764835,89765859,0
14,73198094,73199118,1
7,6330944,6331968,0
3,184100628,184101652,0
X,48523910,48524934,1
12,109499729,109500753,0
22,25205359,25206383,1
14,35404538,35405562,1
14,87965571,87966595,1
9,37692657,37693681,0
16,86510871,86511895,1
X,50916089,50917113,1
11,122776259,122777283,0
9,76295357,76296381,0
2,166204446,166205470,1
3,149207387,149208411,1
11,77166162,77167186,1
17,31233053,31234077,1
13,38360761,38361785,1
11,5226764,5227788,1
12,102843761,102844785,1
11,57614475,57615499,1
16,964119,965143,0
5,115962778,115963802,0
10,71362526,71363550,1
19,7961534,7962558,0
1,216073292,216074316,1
19,45357295,45358319,1
1,230710231,230711255,0
2,196242147,196243171,1
11,1096001,1097025,1
11,61958282,61959306,1
6,33437885,33438909,1
19,7557183,7558207,1
14,23416134,23417158,1
17,70132118,70133142,0
11,58402901,58403925,0
7,142507777,142508801,0
2,165380682,165381706,1
1,30876800,30877824,0
16,5082562,5083586,1
9,133261367,133262391,0
19,6156499,6157523,0
12,114398710,114399734,1
3,15645127,15646151,1
12,9998362,9999386,0
12,49185368,49186392,1
X,53236495,53237519,1
2,165992305,165993329,1
10,45463408,45464432,0
1,162776341,162777365,1
17,50187059,50188083,1
1,46340878,46341902,0
16,89770192,89771216,1
2,96287968,96288992,1
19,8967127,8968151,0
1,201965450,201966474,0
1,244055164,244056188,1
12,52807687,52808711,1
8,22164420,22165444,0
15,88856723,88857747,1
6,28302270,28303294,0
19,13303580,13304604,1
18,46087222,46088246,1
16,84222816,84223840,0
2,100006814,100007838,1
12,102844355,102845379,1
16,69954569,69955593,0
X,154367732,154368756,1
19,15549173,15550197,1
17,50196634,50197658,1
3,122283962,122284986,1
2,47478312,47479336,1
16,20790850,20791874,0
6,32664870,32665894,0
1,196747293,196748317,1
2,132785001,132786025,0
7,1446815,1447839,0
X,136207917,136208941,1
10,80081936,80082960,0
3,119517257,119518281,0
11,77190108,77191132,1
11,93408414,93409438,0
19,6495335,6496359,1
1,16591929,16592953,0
14,96848442,96849466,0
19,11102773,11103797,1
14,21665783,21666807,0
3,113013310,113014334,1
X,101353936,101354960,1
17,7674872,7675896,1
1,53069806,53070830,0
14,76828587,76829611,0
10,30340297,30341321,0
7,106111335,106112359,0
18,5399357,5400381,0
7,2947707,2948731,1
17,18290934,18291958,0
6,1610822,1611846,1
5,179113974,179114998,0
X,38408952,38409976,1
1,155236426,155237450,1
6,7581403,7582427,0
X,63724557,63725581,1
18,12351330,12352354,1
1,45343126,45344150,1
X,108694809,108695833,1
1,110064595,110065619,1
21,33867258,33868282,0
2,60546213,60547237,1
1,231770843,231771867,0
6,31860563,31861587,1
16,56913389,56914413,1
7,33177570,33178594,1
1,11796217,11797241,1
17,19958145,19959169,0
17,82752221,82753245,0
9,35065361,35066385,1
9,20988427,20989451,0
5,150223045,150224069,0
1,160195976,160197000,1
1,44881722,44882746,1
1,68446728,68447752,1
6,42704609,42705633,1
3,10142086,10143110,1
3,57428344,57429368,0
3,66263369,66264393,1
2,166051980,166053004,1
10,128104830,128105854,0
5,138441398,138442422,1
12,6019283,6020307,1
3,39184261,39185285,0
3,121788384,121789408,0
17,42333727,42334751,1
3,52827195,52828219,0
22,17541915,17542939,0
11,54707540,54708564,0
9,70793602,70794626,0
6,31054489,31055513,0
3,136327239,136328263,1
6,28390543,28391567,0
13,112690427,112691451,1
14,104951166,104952190,0
9,19058485,19059509,0
6,90571720,90572744,1
7,44146587,44147611,1
19,53882616,53883640,1
7,97859257,97860281,0
4,1002092,1003116,1
17,3524224,3525248,1
2,174824478,174825502,1
19,8499582,8500606,0
12,102840466,102841490,1
19,4442339,4443363,0
7,107674187,107675211,1
19,12893492,12894516,1
22,32358243,32359267,0
18,8784614,8785638,0
14,88385822,88386846,0
6,31150734,31151758,0
9,101425482,101426506,1
18,10474133,10475157,0
3,149960893,149961917,1
9,134820143,134821167,1
11,6616378,6617402,1
1,158754960,158755984,0
15,74619987,74621011,0
15,48496144,48497168,1
1,94007716,94008740,1
2,156328484,156329508,1
3,48572018,48573042,1
7,100600763,100601787,0
X,22212904,22213928,1
2,218830764,218831788,0
11,27658369,27659393,0
2,233816856,233817880,0
5,179032425,179033449,0
12,109285428,109286452,0
14,90404379,90405403,1
16,79599731,79600755,1
X,53415158,53416182,1
14,106011934,106012958,0
8,144137996,144139020,0
13,113118847,113119871,1
12,109595182,109596206,1
X,78118146,78119170,1
1,111981777,111982801,1
9,104598848,104599872,0
7,94411128,94412152,1
2,158807087,158808111,0
6,29101487,29102511,0
1,52362712,52363736,0
9,133514749,133515773,1
7,94418508,94419532,1
17,39162850,39163874,0
X,50086709,50087733,1
21,44895002,44896026,1
1,160135469,160136493,1
2,166277252,166278276,1
X,72667425,72668449,1
10,104230656,104231680,1
18,57661282,57662306,1
17,10644684,10645708,1
17,2724508,2725532,0
12,47982946,47983970,1
19,15087213,15088237,0
1,61791364,61792388,0
6,85489525,85490549,0
2,177617366,177618390,0
17,81239364,81240388,1
6,169769610,169770634,1
6,73369741,73370765,0
4,56977129,56978153,0
5,128334832,128335856,1
3,36996691,36997715,1
X,38411941,38412965,1
X,53534656,53535680,1
X,150598663,150599687,1
22,37978043,37979067,1
10,13110400,13111424,0
5,36141108,36142132,1
3,179201379,179202403,1
12,57567509,57568533,1
3,57428370,57429394,0
7,94406286,94407310,1
19,12896224,12897248,1
17,30249058,30250082,0
11,6319476,6320500,0
11,124919932,124920956,0
21,45989617,45990641,1
1,1923107,1924131,0
12,50098804,50099828,1
14,93207310,93208334,0
17,41462863,41463887,0
3,58430851,58431875,1
1,241508688,241509712,1
1,89186389,89187413,0
7,101034707,101035731,0
5,35871088,35872112,0
5,59193511,59194535,1
8,8020374,8021398,0
15,48505075,48506099,1
12,84883782,84884806,0
19,20949044,20950068,0
2,166012225,166013249,1
17,64356203,64357227,0
15,44755204,44756228,0
19,8959549,8960573,0
13,32363225,32364249,1
17,41250175,41251199,0
1,23074476,23075500,0
2,188999498,189000522,1
15,48428391,48429415,1
3,8634518,8635542,0
X,55021195,55022219,1
10,100989320,100990344,1
12,51786543,51787567,1
2,188999524,189000548,1
2,127637380,127638404,0
17,63930095,63931119,1
9,94603547,94604571,1
1,15524118,15525142,0
2,165992012,165993036,1
11,7691330,7692354,0
20,46043294,46044318,1
16,1584257,1585281,1
1,94031086,94032110,1
20,63413529,63414553,1
3,21586101,21587125,0
20,3083138,3084162,1
3,33068912,33069936,1
8,115418391,115419415,1
1,229432591,229433615,1
3,12604195,12605219,1
2,240869179,240870203,1
6,127447327,127448351,0
X,154653251,154654275,0
X,108598729,108599753,1
1,155904493,155905517,1
4,90325702,90326726,0
X,134498407,134499431,1
1,46192132,46193156,1
11,61958252,61959276,1
7,128990173,128991197,0
X,18642011,18643035,1
2,215046000,215047024,0
18,31592938,31593962,1
8,96602433,96603457,0
15,48505134,48506158,1
3,129532288,129533312,1
2,165992317,165993341,1
20,4699525,4700549,1
X,38297407,38298431,0
X,154861758,154862782,1
12,12181118,12182142,1
3,184135552,184136576,1
19,51416695,51417719,0
X,38403736,38404760,1
19,18266464,18267488,0
2,32136570,32137594,1
19,3121122,3122146,1
10,27413796,27414820,0
19,35169605,35170629,0
10,100989774,100990798,1
8,143538013,143539037,0
3,119148200,119149224,0
19,55973711,55974735,0
12,75321550,75322574,0
7,100153658,100154682,0
15,91022161,91023185,1
6,41927412,41928436,0
1,156130679,156131703,1
7,94422967,94423991,1
3,33051979,33053003,1
12,51699642,51700666,1
2,32250843,32251867,1
13,110187311,110188335,1
19,40786696,40787720,0
X,153729235,153730259,1
17,35750213,35751237,0
14,77278850,77279874,0
3,4667467,4668491,1
7,100105324,100106348,0
2,190975830,190976854,1
1,114713908,114714932,1
2,166039577,166040601,1
3,197755816,197756840,0
5,113064110,113065134,1
4,23814039,23815063,0
3,149750743,149751767,0
15,76292436,76293460,1
17,6637034,6638058,0
20,1915319,1916343,0
4,17492269,17493293,1
19,12825803,12826827,0
15,48474344,48475368,1
6,43520961,43521985,1
6,24503362,24504386,0
X,38411908,38412932,1
12,121162450,121163474,0
9,133456150,133457174,1
7,142751937,142752961,1
3,15644565,15645589,1
12,10379727,10380751,0
6,53031065,53032089,1
2,157284294,157285318,0
4,163514113,163515137,0
11,117989504,117990528,1
2,158862519,158863543,0
6,32642097,32643121,0
17,50187492,50188516,1
18,33266931,33267955,0
2,166036278,166037302,0
9,127761625,127762649,0
6,160155979,160157003,0
3,47846462,47847486,1
1,89114258,89115282,0
5,141639543,141640567,0
1,156136998,156138022,1
19,52438287,52439311,0
5,112922211,112923235,0
10,62399574,62400598,0
19,52840798,52841822,0
1,196828162,196829186,0
12,109561053,109562077,1
16,16163087,16164111,1
2,165996099,165997123,1
17,39723581,39724605,1
3,98133385,98134409,0
5,71652739,71653763,1
14,104952167,104953191,0
19,44908786,44909810,1
13,40808575,40809599,0
1,40302672,40303696,0
10,872071,873095,0
14,102032418,102033442,1
2,165388739,165389763,1
9,15784633,15785657,0
14,60509508,60510532,1
14,106657835,106658859,0
X,137567659,137568683,1
14,95091291,95092315,1
5,140850785,140851809,0
22,23693783,23694807,0
6,121446870,121447894,1
X,101356083,101357107,1
17,50375415,50376439,0
11,94180096,94181120,1
9,21971058,21972082,1
14,104703337,104704361,1
1,6451926,6452950,1
12,48996894,48997918,0
X,80026711,80027735,1
6,31707724,31708748,0
1,201361301,201362325,0
X,135911846,135912870,0
3,94036663,94037687,1
2,201626089,201627113,0
14,20014839,20015863,0
1,237634937,237635961,1
1,156136036,156137060,1
19,21727146,21728170,0
7,143330836,143331860,1
19,11238284,11239308,0
3,146071386,146072410,1
17,28405360,28406384,1
11,62626443,62627467,1
7,150951507,150952531,1
1,34212214,34213238,0
14,73959044,73960068,1
1,40819446,40820470,1
13,51958361,51959385,1
22,38135061,38136085,1
4,86025563,86026587,0
12,63624124,63625148,1
6,116652019,116653043,0
6,116463687,116464711,0
6,160752172,160753196,1
14,58646513,58647537,1
12,5985110,5986134,1
X,72181764,72182788,0
10,87933166,87934190,1
3,167305705,167306729,0
1,229433007,229434031,1
2,131263902,131264926,0
2,60546217,60547241,1
X,19355713,19356737,1
12,25245347,25246371,1
20,57610247,57611271,0
2,130597896,130598920,1
12,8515301,8516325,0
6,99377472,99378496,0
7,107661643,107662667,1
19,45409478,45410502,0
18,8784725,8785749,0
2,240875981,240877005,1
2,174877962,174878986,1
1,237638464,237639488,1
X,134475248,134476272,1
5,75573793,75574817,1
6,32581811,32582835,0
10,87952118,87953142,1
10,43113622,43114646,1
2,178460351,178461375,1
4,1806076,1807100,1
19,11106607,11107631,1
8,94838494,94839518,1
19,1220707,1221731,1
22,36146319,36147343,0
X,37809603,37810627,1
11,77087958,77088982,0
15,20534396,20535420,0
1,23559007,23560031,0
17,41624214,41625238,1
1,74710202,74711226,0
10,71362459,71363483,1
3,10149807,10150831,1
22,42214093,42215117,0
15,42689608,42690632,0
1,161307340,161308364,1
20,63442461,63443485,1
3,193644064,193645088,1
3,48567135,48568159,1
19,43846955,43847979,0
16,22132997,22134021,0
21,44539429,44540453,0
4,9920543,9921567,0
17,29632885,29633909,0
20,63444747,63445771,1
1,4712657,4713681,0
18,60372202,60373226,1
15,84905644,84906668,0
1,151405917,151406941,1
22,42141217,42142241,0
17,50194375,50195399,1
22,29489027,29490051,0
9,114341558,114342582,0
1,224157681,224158705,1
15,48496105,48497129,1
1,6645814,6646838,0
X,154030903,154031927,1
16,16150772,16151796,1
1,112555912,112556936,0
7,6153833,6154857,0
10,27030533,27031557,0
16,1447040,1448064,1
16,56336754,56337778,1
3,56682894,56683918,0
6,30987142,30988166,0
19,1399184,1400208,1
19,54938096,54939120,1
15,88907315,88908339,0
14,102009923,102010947,1
1,6554475,6555499,0
12,8177056,8178080,0
14,35099380,35100404,1
12,51914046,51915070,1
2,238131200,238132224,0
20,62327333,62328357,0
16,3254338,3255362,1
17,3592080,3593104,0
7,6617199,6618223,0
20,3907980,3909004,1
15,48520730,48521754,1
9,122749914,122750938,0
1,86022549,86023573,0
12,52516649,52517673,1
1,58660011,58661035,0
2,237578124,237579148,0
7,5528496,5529520,1
7,38362895,38363919,0
12,54517642,54518666,0
17,63943846,63944870,1
3,122261715,122262739,1
17,78234612,78235636,0
1,46342790,46343814,0
8,52674146,52675170,0
6,43521229,43522253,1
7,140753350,140754374,1
19,11576266,11577290,1
3,14141665,14142689,1
17,41160230,41161254,0
15,66329008,66330032,0
16,4746392,4747416,0
19,22392304,22393328,0
5,126552057,126553081,1
11,11352413,11353437,0
15,62164159,62165183,0
11,75196537,75197561,0
16,55483057,55484081,1
17,31330336,31331360,1
2,162281521,162282545,1
1,12002043,12003067,1
2,97701222,97702246,0
6,31154705,31155729,0
17,31230870,31231894,1
5,150056097,150057121,1
10,95988283,95989307,0
16,67621577,67622601,1
17,8075615,8076639,1
17,8076742,8077766,1
1,94014679,94015703,1
1,150804059,150805083,1
6,33440767,33441791,1
1,241504127,241505151,1
20,3233949,3234973,1
9,133256085,133257109,0
18,47845403,47846427,1
16,2326201,2327225,1
6,31116036,31117060,0
7,6391967,6392991,1
12,10629516,10630540,0
6,33080829,33081853,0
16,10480939,10481963,0
1,162773569,162774593,1
12,32731118,32732142,1
19,35848672,35849696,1
17,80424046,80425070,0
12,7485173,7486197,0
19,1042810,1043834,0
1,157678753,157679777,0
15,44715641,44716665,1
16,19536425,19537449,0
X,37728007,37729031,1
X,69957097,69958121,1
21,42862339,42863363,1
8,64596755,64597779,1
6,143501975,143502999,0
5,80519839,80520863,0
6,43567281,43568305,0
4,15963047,15964071,0
7,150951678,150952702,1
16,88842751,88843775,0
9,76704958,76705982,0
2,202467621,202468645,1
22,42810944,42811968,0
6,166366043,166367067,1
7,47888052,47889076,0
1,175379587,175380611,0
14,105704574,105705598,0
2,70831175,70832199,0
17,38327964,38328988,0
15,89750563,89751587,0
16,88657221,88658245,0
10,27028911,27029935,0
1,45331529,45332553,1
5,751141,752165,0
16,682214,683238,1
15,101067314,101068338,0
16,77212321,77213345,0
7,94628248,94629272,1
18,77268853,77269877,0
17,47299418,47300442,1
9,449874,450898,0
12,11268104,11269128,1
4,186105404,186106428,0
X,124370276,124371300,1
2,189575193,189576217,1
6,39316274,39317298,0
19,54219881,54220905,0
7,117534280,117535304,1
12,52493127,52494151,0
X,111401109,111402133,1
2,156329348,156330372,1
16,1452856,1453880,0
8,143572079,143573103,0
3,189868627,189869651,1
8,42843027,42844051,1
8,19951856,19952880,1
15,48425374,48426398,1
19,18134641,18135665,1
19,19526194,19527218,1
1,29035067,29036091,0
5,122152811,122153835,0
12,5993906,5994930,0
1,1243545,1244569,0
12,122618374,122619398,0
17,34961344,34962368,0
6,31026103,31027127,0
11,85725351,85726375,0
17,42536507,42537531,1
6,12293978,12295002,1
1,103546268,103547292,1
1,45013187,45014211,1
15,48488485,48489509,1
