chrom,start,end
10,46403624,46404648
10,78166189,78167213
10,105794529,105795553
10,96817125,96818149
10,24600068,24601092
10,6256397,6257421
10,91547034,91548058
10,101780965,101781989
10,117205325,117206349
10,127511831,127512855
10,22310701,22311725
10,122287821,122288845
10,4095757,4096781
10,24444376,24445400
10,131027398,131028422
10,38305547,38306571
10,44730314,44731338
10,133321002,133322026
10,49379368,49380392
10,68401008,68402032
10,9644078,9645102
10,87622956,87623980
10,32176658,32177682
10,125119022,125120046
10,45009987,45011011
10,128510283,128511307
10,96522856,96523880
10,578538,579562
10,109895406,109896430
10,109618953,109619977
10,113255010,113256034
10,70552742,70553766
10,98604183,98605207
10,101490769,101491793
10,49472041,49473065
10,41277027,41278051
10,131605634,131606658
10,96342143,96343167
10,90134265,90135289
10,103216530,103217554
10,16643403,16644427
10,72468607,72469631
10,94986264,94987288
10,77202892,77203916
10,21795736,21796760
10,118938806,118939830
10,6153924,6154948
10,6179450,6180474
10,62083387,62084411
10,3632201,3633225
10,38542143,38543167
10,104879788,104880812
10,41398711,41399735
10,81286934,81287958
10,30696426,30697450
10,67889845,67890869
10,114116079,114117103
10,93549802,93550826
10,82291698,82292722
10,27245229,27246253
10,44247073,44248097
10,125539978,125541002
10,110849258,110850282
10,74537425,74538449
10,60385811,60386835
10,101458160,101459184
10,76658307,76659331
10,7927650,7928674
10,25242701,25243725
10,31938798,31939822
10,83533585,83534609
10,96442477,96443501
10,90747090,90748114
10,86909579,86910603
10,52777722,52778746
10,3201911,3202935
10,24745873,24746897
10,48878925,48879949
10,72857037,72858061
10,110565680,110566704
10,28553553,28554577
10,49275356,49276380
10,94498434,94499458
10,7927958,7928982
10,103119597,103120621
10,115936019,115937043
10,28622508,28623532
10,54101282,54102306
10,73277983,73279007
10,52645869,52646893
10,104464653,104465677
10,123855893,123856917
10,34059228,34060252
10,85189289,85190313
10,108744619,108745643
10,36120850,36121874
10,78466208,78467232
10,2568526,2569550
10,132783744,132784768
10,55722102,55723126
10,80878274,80879298
10,116655872,116656896
10,79096339,79097363
10,91312899,91313923
10,42812524,42813548
10,125658994,125660018
10,50621372,50622396
10,7901913,7902937
10,5248209,5249233
10,70201270,70202294
10,21745732,21746756
10,75450066,75451090
10,27676560,27677584
10,66854015,66855039
10,122031557,122032581
10,131409754,131410778
10,117163390,117164414
10,71913543,71914567
10,13739641,13740665
10,71474532,71475556
10,133299180,133300204
10,90199738,90200762
10,90098278,90099302
10,55319994,55321018
10,84772946,84773970
10,53242809,53243833
10,36424588,36425612
10,103233489,103234513
10,133140220,133141244
10,65774534,65775558
10,104619472,104620496
10,51899975,51900999
10,115072524,115073548
10,74967117,74968141
10,124677872,124678896
10,75061861,75062885
10,53626497,53627521
10,86237336,86238360
10,7666283,7667307
10,111123759,111124783
10,98643996,98645020
10,18299207,18300231
10,107298842,107299866
10,104483495,104484519
10,23731792,23732816
10,43093421,43094445
10,119706120,119707144
10,38210997,38212021
10,57094883,57095907
10,96709499,96710523
10,72233564,72234588
10,38544433,38545457
10,4364534,4365558
10,40072959,40073983
10,108568965,108569989
10,116701587,116702611
10,58624889,58625913
10,121293283,121294307
10,57356322,57357346
10,62144409,62145433
10,7326230,7327254
10,80403618,80404642
10,43177178,43178202
10,69196166,69197190
10,70415889,70416913
10,114437168,114438192
10,105349499,105350523
10,16895051,16896075
10,101634267,101635291
10,111734142,111735166
10,128063526,128064550
10,72088948,72089972
10,19251825,19252849
10,17214683,17215707
10,16907754,16908778
10,93262339,93263363
10,80948408,80949432
10,115579249,115580273
10,18230331,18231355
10,40079052,40080076
10,531148,532172
10,79696076,79697100
10,99026481,99027505
10,50446230,50447254
10,74499325,74500349
10,95462289,95463313
10,12956330,12957354
10,34085059,34086083
10,28414998,28416022
10,72002409,72003433
10,86269780,86270804
10,56781933,56782957
10,101175935,101176959
10,78561494,78562518
10,89851076,89852100
10,25643857,25644881
10,49890139,49891163
10,123880728,123881752
10,29748141,29749165
10,33472515,33473539
10,80730085,80731109
10,81165934,81166958
10,99871847,99872871
10,116558919,116559943
10,70333926,70334950
10,10968206,10969230
10,9476838,9477862
10,91088530,91089554
10,18023909,18024933
10,54195286,54196310
10,67194495,67195519
10,5839196,5840220
10,39301094,39302118
10,76831691,76832715
10,98312565,98313589
10,126603841,126604865
10,29473784,29474808
10,132186499,132187523
10,121234120,121235144
10,35420552,35421576
10,88813609,88814633
10,129545643,129546667
10,15132802,15133826
10,53803717,53804741
10,9309719,9310743
10,28624621,28625645
10,79716048,79717072
10,75748299,75749323
10,38236352,38237376
10,43141100,43142124
10,59119266,59120290
10,100148726,100149750
10,27850348,27851372
10,124465633,124466657
10,44151734,44152758
10,51786942,51787966
10,109280885,109281909
10,91287671,91288695
10,10710841,10711865
10,3731547,3732571
10,106499662,106500686
10,1476021,1477045
10,27329750,27330774
10,108596784,108597808
10,90714735,90715759
10,57291360,57292384
10,78252010,78253034
10,49883016,49884040
10,124781700,124782724
10,69038967,69039991
10,44628359,44629383
10,76874861,76875885
10,58237833,58238857
10,42759744,42760768
10,4080986,4082010
10,70071231,70072255
10,109908484,109909508
10,67469984,67471008
10,11822699,11823723
10,42569394,42570418
10,50919872,50920896
10,79765412,79766436
10,6847819,6848843
10,119829822,119830846
10,81951803,81952827
10,92887176,92888200
10,58808238,58809262
10,76210357,76211381
10,45587491,45588515
10,29448172,29449196
10,76463107,76464131
10,8371185,8372209
10,40550827,40551851
10,121843593,121844617
10,104073358,104074382
10,126556669,126557693
10,44005408,44006432
10,104472444,104473468
10,9001528,9002552
10,35358738,35359762
10,102752009,102753033
10,26715907,26716931
10,64778337,64779361
10,105289644,105290668
10,118524459,118525483
10,106496817,106497841
10,77181206,77182230
10,15258470,15259494
10,96800097,96801121
10,109809760,109810784
10,124356224,124357248
10,31270218,31271242
10,39395896,39396920
10,85528701,85529725
10,121411842,121412866
10,113145095,113146119
10,80353551,80354575
10,103046375,103047399
10,103937277,103938301
10,93431094,93432118
10,120038456,120039480
10,54293995,54295019
10,118285574,118286598
10,61093283,61094307
10,112800801,112801825
10,17546730,17547754
10,23841013,23842037
10,44231546,44232570
10,46477060,46478084
10,115653659,115654683
10,32884866,32885890
10,58529493,58530517
10,43118881,43119905
10,77471181,77472205
10,92641994,92643018
10,61030109,61031133
10,83507107,83508131
10,83863307,83864331
10,28243088,28244112
10,12322160,12323184
10,38481742,38482766
10,131273902,131274926
10,88232638,88233662
10,74810414,74811438
10,51413347,51414371
10,445736,446760
10,30100704,30101728
10,5679292,5680316
10,33656620,33657644
10,48858564,48859588
10,19374573,19375597
10,46501853,46502877
10,96374200,96375224
10,10263921,10264945
10,74277062,74278086
10,90243541,90244565
10,38096651,38097675
10,7278417,7279441
10,31994856,31995880
10,74823217,74824241
10,6147340,6148364
10,38614544,38615568
10,26738118,26739142
10,48469102,48470126
10,48247746,48248770
10,120146716,120147740
10,125163546,125164570
10,35721400,35722424
10,10128778,10129802
10,50064162,50065186
10,34048357,34049381
10,15189237,15190261
10,115452445,115453469
10,106262374,106263398
10,115254707,115255731
10,30853238,30854262
10,21718879,21719903
10,62262274,62263298
10,85865555,85866579
10,83506365,83507389
10,111568906,111569930
10,36529270,36530294
10,114713244,114714268
10,58898633,58899657
10,114174733,114175757
10,112397303,112398327
10,81773576,81774600
10,70676284,70677308
10,56881687,56882711
10,19955751,19956775
10,85233020,85234044
10,55635539,55636563
10,123008535,123009559
10,119039830,119040854
10,19839843,19840867
10,56704580,56705604
10,84209736,84210760
10,31040149,31041173
10,80069072,80070096
10,124555977,124557001
10,84210531,84211555
10,117841675,117842699
10,118355937,118356961
10,94870497,94871521
10,42763255,42764279
10,129389294,129390318
10,21129847,21130871
10,87260868,87261892
10,109597139,109598163
10,75088030,75089054
10,44127335,44128359
10,96529016,96530040
10,11479760,11480784
10,8189457,8190481
10,110666675,110667699
10,89249993,89251017
10,28153700,28154724
10,38322324,38323348
10,45178852,45179876
10,122025819,122026843
10,7184825,7185849
10,89960403,89961427
10,80882170,80883194
10,83523632,83524656
10,73615979,73617003
10,74466517,74467541
10,8178980,8180004
10,94673414,94674438
10,20934746,20935770
10,82325233,82326257
10,71167455,71168479
10,104021856,104022880
10,99719065,99720089
10,91167196,91168220
10,66654545,66655569
10,3980913,3981937
10,47369501,47370525
10,128055828,128056852
10,57491226,57492250
10,39961343,39962367
10,76178711,76179735
10,34545651,34546675
10,108990716,108991740
10,60949423,60950447
10,69891505,69892529
10,67084473,67085497
10,113891900,113892924
10,116241836,116242860
10,19407273,19408297
10,120317149,120318173
10,15663308,15664332
10,127290621,127291645
10,124333627,124334651
10,38579572,38580596
10,70350376,70351400
10,94255657,94256681
10,41425634,41426658
10,57867519,57868543
10,14388514,14389538
10,40992091,40993115
10,55352717,55353741
10,93051086,93052110
10,122626470,122627494
10,57182999,57184023
10,57510648,57511672
10,65809084,65810108
10,13375458,13376482
10,59873803,59874827
10,74361102,74362126
10,80141556,80142580
10,119945016,119946040
10,3894726,3895750
10,118986550,118987574
11,44841640,44842664
11,89894424,89895448
11,49948988,49950012
11,55117810,55118834
11,52379679,52380703
11,116527399,116528423
11,14395870,14396894
11,42187745,42188769
11,94498981,94500005
11,112548113,112549137
11,44427053,44428077
11,1037309,1038333
11,7822214,7823238
11,107410580,107411604
11,24921248,24922272
11,48032261,48033285
11,97988305,97989329
11,119454851,119455875
11,88570382,88571406
11,25892890,25893914
11,32291630,32292654
11,110311143,110312167
11,35603899,35604923
11,103491971,103492995
11,20548310,20549334
11,94143867,94144891
11,16996538,16997562
11,39961501,39962525
11,131196909,131197933
11,52277886,52278910
11,40481296,40482320
11,127645143,127646167
11,81871373,81872397
11,63402610,63403634
11,61622917,61623941
11,89156366,89157390
11,10357452,10358476
11,16524368,16525392
11,26228815,26229839
11,67612739,67613763
11,42219254,42220278
11,22912299,22913323
11,30572203,30573227
11,82768732,82769756
11,115478144,115479168
11,81273586,81274610
11,122533569,122534593
11,56942475,56943499
11,76255527,76256551
11,115101626,115102650
11,7652783,7653807
11,82211355,82212379
11,132014805,132015829
11,84128659,84129683
11,78872538,78873562
11,54866684,54867708
11,29015075,29016099
11,95139992,95141016
11,78434426,78435450
11,110053965,110054989
11,4693099,4694123
11,3243189,3244213
11,82682425,82683449
11,97640139,97641163
11,87474047,87475071
11,17172550,17173574
11,115326183,115327207
11,76477974,76478998
11,123953635,123954659
11,10917987,10919011
11,47098028,47099052
11,79040877,79041901
11,61744801,61745825
11,60179244,60180268
11,83503573,83504597
11,97906119,97907143
11,124072691,124073715
11,48871779,48872803
11,92484852,92485876
11,30125368,30126392
11,91143915,91144939
11,133325231,133326255
11,55754722,55755746
11,120845580,120846604
11,35278816,35279840
11,87331652,87332676
11,131632494,131633518
11,117728453,117729477
11,11989325,11990349
11,51540210,51541234
11,45667189,45668213
11,110346290,110347314
11,63564119,63565143
11,119489817,119490841
11,127265991,127267015
11,92569428,92570452
11,18156154,18157178
11,121380617,121381641
11,100981573,100982597
11,99404741,99405765
11,91624411,91625435
11,5000289,5001313
11,59127551,59128575
11,11047919,11048943
11,26078200,26079224
11,95225965,95226989
11,23198465,23199489
11,20614775,20615799
11,31659236,31660260
11,24569866,24570890
11,41828125,41829149
11,76302434,76303458
11,97437752,97438776
11,61773794,61774818
11,7282034,7283058
11,88668680,88669704
11,126985252,126986276
11,132351945,132352969
11,32495479,32496503
11,23361297,23362321
11,38706853,38707877
11,46430359,46431383
11,128283301,128284325
11,21940944,21941968
11,33203013,33204037
11,118254529,118255553
11,11520284,11521308
11,130323361,130324385
11,90963696,90964720
11,17017758,17018782
11,69430820,69431844
11,76115538,76116562
11,39797577,39798601
11,85582252,85583276
11,62481175,62482199
11,79464752,79465776
11,134552395,134553419
11,119718361,119719385
11,84068124,84069148
11,83655614,83656638
11,116775278,116776302
11,74912393,74913417
11,127374439,127375463
11,59143142,59144166
11,103055804,103056828
11,20306182,20307206
11,11825222,11826246
11,72190663,72191687
11,123352052,123353076
11,58416144,58417168
11,390751,391775
11,58442241,58443265
11,63874829,63875853
11,89093475,89094499
11,52589640,52590664
11,25503051,25504075
11,25219486,25220510
11,30333005,30334029
11,96315511,96316535
11,126856910,126857934
11,16574178,16575202
11,91077525,91078549
11,75459347,75460371
11,132149858,132150882
11,92710095,92711119
11,68318876,68319900
11,111474407,111475431
11,122072039,122073063
11,38226750,38227774
11,83950148,83951172
11,132753613,132754637
11,114590808,114591832
11,4248781,4249805
11,72144786,72145810
11,118395627,118396651
11,124637402,124638426
11,48462454,48463478
11,63725091,63726115
11,55791051,55792075
11,111019702,111020726
11,132485397,132486421
11,98970577,98971601
11,35656469,35657493
11,5393092,5394116
11,99762817,99763841
11,110116963,110117987
11,119176032,119177056
11,65007072,65008096
11,49591432,49592456
11,71478079,71479103
11,106412938,106413962
11,3340597,3341621
11,132811350,132812374
11,121921021,121922045
11,74468918,74469942
11,30978666,30979690
11,114043221,114044245
11,77323254,77324278
11,28687978,28689002
11,110075165,110076189
11,71845484,71846508
11,117768425,117769449
11,111250166,111251190
11,15640066,15641090
11,60309015,60310039
11,123400006,123401030
11,8418870,8419894
11,96748068,96749092
11,49254030,49255054
11,89820990,89822014
11,71358010,71359034
11,103448847,103449871
11,121204302,121205326
11,1881393,1882417
11,63854859,63855883
11,3652728,3653752
11,5827614,5828638
11,103607070,103608094
11,48894855,48895879
11,35778645,35779669
11,7251158,7252182
11,83186102,83187126
11,85792062,85793086
11,82837042,82838066
11,73351054,73352078
11,119761490,119762514
11,83447943,83448967
11,49908695,49909719
11,131068765,131069789
11,40357432,40358456
11,107218457,107219481
11,69632750,69633774
11,62523964,62524988
11,121225541,121226565
11,40670161,40671185
11,117039697,117040721
11,76726973,76727997
11,131368418,131369442
11,65900189,65901213
11,111895307,111896331
11,105465039,105466063
11,100297111,100298135
11,73611397,73612421
11,24271224,24272248
11,52631547,52632571
11,9994517,9995541
11,24718879,24719903
11,86323747,86324771
11,52602705,52603729
11,117005266,117006290
11,30407135,30408159
11,130089968,130090992
11,37043389,37044413
11,101748716,101749740
11,4720737,4721761
11,62460057,62461081
11,68833345,68834369
11,65905224,65906248
11,61360940,61361964
11,108466915,108467939
11,35355394,35356418
11,125416216,125417240
11,134301577,134302601
11,13142124,13143148
11,56426598,56427622
11,93476448,93477472
11,15364152,15365176
11,127138939,127139963
11,154843,155867
11,82162221,82163245
11,80959146,80960170
11,29950919,29951943
11,56298083,56299107
11,52668190,52669214
11,76490823,76491847
11,64516234,64517258
11,111892190,111893214
11,126885312,126886336
11,69880774,69881798
11,95482525,95483549
11,102822632,102823656
11,32962922,32963946
11,112432616,112433640
11,44576314,44577338
11,5957856,5958880
11,38731509,38732533
11,89609685,89610709
11,100844831,100845855
11,21372523,21373547
11,126290213,126291237
11,40153240,40154264
11,68870517,68871541
11,133292291,133293315
11,82421818,82422842
11,31985068,31986092
11,70325989,70327013
11,118141047,118142071
11,87754172,87755196
11,89491586,89492610
11,82378546,82379570
11,43797696,43798720
11,4474864,4475888
11,62283235,62284259
11,117025218,117026242
11,105683340,105684364
11,17024449,17025473
11,37166333,37167357
11,77970552,77971576
11,43088807,43089831
11,15804793,15805817
11,78134324,78135348
11,14134677,14135701
11,29154350,29155374
11,29738856,29739880
11,130063513,130064537
11,60415999,60417023
11,1284308,1285332
11,4532645,4533669
11,19156553,19157577
11,114786614,114787638
11,68548326,68549350
11,21787598,21788622
11,121354441,121355465
11,98180203,98181227
11,118678478,118679502
11,54235740,54236764
11,112917812,112918836
11,105702413,105703437
11,75468154,75469178
11,102818060,102819084
11,131503203,131504227
11,76539665,76540689
11,1885553,1886577
11,129561328,129562352
11,27431993,27433017
11,63708732,63709756
11,81249663,81250687
11,61945000,61946024
11,113846751,113847775
11,78100526,78101550
11,122614053,122615077
11,40352798,40353822
11,126080287,126081311
11,72422386,72423410
11,29747430,29748454
11,29260676,29261700
11,61958096,61959120
11,51379027,51380051
11,119155400,119156424
11,9002080,9003104
11,49646715,49647739
11,42057922,42058946
11,67558702,67559726
11,25696922,25697946
11,63850457,63851481
11,115144122,115145146
11,17098840,17099864
11,97574260,97575284
11,54371969,54372993
11,27738420,27739444
11,38272700,38273724
11,16882565,16883589
11,101560372,101561396
11,46820468,46821492
11,12153104,12154128
11,31966335,31967359
11,127519354,127520378
11,72330722,72331746
11,104829078,104830102
11,7179302,7180326
11,63236865,63237889
11,1696076,1697100
11,73554159,73555183
11,47244039,47245063
11,29882268,29883292
11,113281291,113282315
11,37707375,37708399
11,56006947,56007971
11,38765141,38766165
11,78284156,78285180
11,120667193,120668217
11,62286832,62287856
11,59836634,59837658
11,93285821,93286845
11,8935916,8936940
11,91658349,91659373
11,72887576,72888600
11,64061379,64062403
11,129229088,129230112
11,106411331,106412355
11,120596515,120597539
11,92980797,92981821
11,95141533,95142557
11,75749136,75750160
11,78337451,78338475
11,9027310,9028334
11,36881647,36882671
11,106143738,106144762
11,84431314,84432338
11,12802439,12803463
11,60106395,60107419
11,18680639,18681663
11,7373854,7374878
11,118954828,118955852
11,54217815,54218839
11,52631877,52632901
11,12956523,12957547
11,32305715,32306739
11,34967817,34968841
11,50410954,50411978
11,96781401,96782425
11,50029962,50030986
11,97818279,97819303
11,103727205,103728229
11,133431500,133432524
11,71728460,71729484
11,88673156,88674180
11,41675225,41676249
11,27414825,27415849
11,88889442,88890466
11,31628173,31629197
11,120208044,120209068
11,75696757,75697781
11,49655342,49656366
11,85859295,85860319
11,89207250,89208274
11,28903761,28904785
11,24950268,24951292
11,12559187,12560211
11,39389400,39390424
11,25270112,25271136
11,112794348,112795372
11,64823484,64824508
11,60021190,60022214
11,124744280,124745304
11,29396784,29397808
11,92957307,92958331
11,115106472,115107496
11,82107264,82108288
11,68194727,68195751
11,6781953,6782977
11,55455006,55456030
11,20669930,20670954
11,57049309,57050333
11,107158788,107159812
11,79888265,79889289
11,108817196,108818220
11,36615283,36616307
11,37146151,37147175
11,81403024,81404048
11,39680288,39681312
11,108909981,108911005
11,53849372,53850396
11,79797836,79798860
11,20471752,20472776
11,24382687,24383711
11,59182051,59183075
11,30301026,30302050
11,107721252,107722276
11,36111739,36112763
11,52346147,52347171
11,60334330,60335354
11,127793053,127794077
11,110836144,110837168
11,64349852,64350876
11,35655126,35656150
11,102490757,102491781
11,46698508,46699532
11,89447226,89448250
11,2669411,2670435
11,67722607,67723631
11,29939333,29940357
11,12908771,12909795
11,95843046,95844070
11,89712886,89713910
11,47137597,47138621
11,68180953,68181977
11,85919949,85920973
11,121698549,121699573
11,72019420,72020444
11,53988167,53989191
11,107477285,107478309
11,106416129,106417153
11,57159183,57160207
11,56999335,57000359
11,120890761,120891785
11,76190658,76191682
11,90574595,90575619
11,100424670,100425694
11,57929826,57930850
11,123389711,123390735
11,1662907,1663931
11,97437497,97438521
11,46060319,46061343
11,130452065,130453089
11,120680569,120681593
11,27128860,27129884
11,81552673,81553697
11,12798868,12799892
11,95960817,95961841
11,93786388,93787412
11,104365401,104366425
11,66833585,66834609
11,70258497,70259521
11,89568529,89569553
11,127167605,127168629
11,121979507,121980531
11,75129632,75130656
11,106790520,106791544
11,52071427,52072451
11,92743489,92744513
11,126221861,126222885
11,103191916,103192940
11,126728157,126729181
11,85523692,85524716
11,5448448,5449472
11,93665474,93666498
11,89025592,89026616
11,111335632,111336656
11,62049800,62050824
11,10288638,10289662
11,87285377,87286401
11,40905045,40906069
11,67449508,67450532
11,56592868,56593892
11,10410487,10411511
11,53323583,53324607
11,112043854,112044878
11,49671853,49672877
11,76076463,76077487
11,129589119,129590143
11,77581159,77582183
11,109071565,109072589
11,28714024,28715048
11,57516643,57517667
11,125297830,125298854
11,114862377,114863401
11,68820279,68821303
11,59517678,59518702
11,22849724,22850748
11,52846032,52847056
11,38632245,38633269
11,111048616,111049640
11,62173780,62174804
11,22541055,22542079
11,66865573,66866597
11,42758686,42759710
11,82007349,82008373
11,83663778,83664802
11,124450046,124451070
11,11692099,11693123
11,40535769,40536793
11,53458625,53459649
11,25558993,25560017
11,61684471,61685495
11,93745427,93746451
11,61312847,61313871
11,59346599,59347623
11,7551119,7552143
11,21002060,21003084
11,83983524,83984548
11,91858027,91859051
11,26432776,26433800
11,105997422,105998446
11,6687408,6688432
11,95191456,95192480
11,15399981,15401005
11,16177705,16178729
11,89859221,89860245
11,99681679,99682703
11,120311285,120312309
11,46327380,46328404
11,100741843,100742867
11,77969985,77971009
11,64753102,64754126
11,115529615,115530639
11,11143023,11144047
11,128358004,128359028
11,25833300,25834324
11,104066721,104067745
11,60046759,60047783
11,121056502,121057526
11,113154947,113155971
11,48661598,48662622
11,118848007,118849031
11,125562420,125563444
11,73277458,73278482
11,99068468,99069492
11,54429183,54430207
11,47073099,47074123
11,64230968,64231992
11,39965396,39966420
11,112799956,112800980
11,6386345,6387369
11,10942374,10943398
11,101627974,101628998
11,49511517,49512541
11,3587880,3588904
11,42556932,42557956
11,50414212,50415236
11,24349105,24350129
11,44660263,44661287
11,7022583,7023607
11,106361937,106362961
11,395258,396282
11,44194093,44195117
11,34351008,34352032
11,60173634,60174658
11,90539935,90540959
11,35228121,35229145
11,12178787,12179811
11,100726043,100727067
11,81164557,81165581
11,22228370,22229394
11,129835004,129836028
11,40543686,40544710
11,82150031,82151055
11,18812405,18813429
11,133817193,133818217
11,28773471,28774495
11,39944057,39945081
11,56353613,56354637
11,118821478,118822502
11,128529206,128530230
11,53137654,53138678
11,129813066,129814090
11,18179182,18180206
11,52834714,52835738
11,128450394,128451418
11,73059829,73060853
11,50057727,50058751
11,79004867,79005891
11,50248749,50249773
11,134998405,134999429
11,74447998,74449022
11,105053681,105054705
11,56779232,56780256
11,47472444,47473468
11,69681823,69682847
11,27294639,27295663
11,13642716,13643740
11,64561312,64562336
11,130354893,130355917
11,88040138,88041162
11,123438598,123439622
11,35545494,35546518
11,48751845,48752869
11,130348501,130349525
11,94236815,94237839
11,73612564,73613588
11,14641394,14642418
11,67885447,67886471
11,22195283,22196307
11,76534592,76535616
11,12661065,12662089
11,51813505,51814529
11,127922138,127923162
11,77592619,77593643
11,2557247,2558271
11,31829510,31830534
11,31683441,31684465
11,2450615,2451639
11,46524655,46525679
11,86082112,86083136
11,39818575,39819599
11,101688676,101689700
11,68275907,68276931
11,59951593,59952617
11,130027664,130028688
11,127116776,127117800
11,64121871,64122895
11,17166735,17167759
11,113755091,113756115
11,8486684,8487708
11,74409192,74410216
11,49212766,49213790
11,44875549,44876573
11,6763933,6764957
11,25429404,25430428
11,60077838,60078862
11,63886552,63887576
11,58061885,58062909
11,132700834,132701858
11,11699135,11700159
11,3274936,3275960
11,45779791,45780815
11,127348009,127349033
11,14713652,14714676
11,107229086,107230110
11,75132487,75133511
11,82817409,82818433
11,68692051,68693075
11,92848101,92849125
11,118648029,118649053
11,32633323,32634347
11,3329762,3330786
11,42855265,42856289
11,59071866,59072890
11,119905639,119906663
11,15520185,15521209
11,134297862,134298886
11,5336158,5337182
11,11649593,11650617
11,89391919,89392943
11,93385168,93386192
11,55838455,55839479
11,60659036,60660060
11,132576013,132577037
11,123978451,123979475
11,117216226,117217250
11,19829940,19830964
11,10557601,10558625
11,21632291,21633315
11,133222202,133223226
11,97597372,97598396
11,6251607,6252631
11,65386726,65387750
11,109261160,109262184
11,49131643,49132667
11,59789206,59790230
11,114014549,114015573
11,65291744,65292768
11,14453857,14454881
11,57731469,57732493
11,60278027,60279051
11,54221821,54222845
11,57991952,57992976
11,69969856,69970880
11,14901319,14902343
11,4240035,4241059
11,972022,973046
11,105786216,105787240
11,2015295,2016319
11,125658531,125659555
11,3016012,3017036
11,64376847,64377871
11,84332153,84333177
11,37087862,37088886
11,43612114,43613138
11,83647770,83648794
11,119643157,119644181
11,34146894,34147918
11,28390744,28391768
11,98115279,98116303
11,22368907,22369931
11,80402807,80403831
11,40859816,40860840
11,69160655,69161679
11,32375043,32376067
11,44953768,44954792
11,16682757,16683781
11,38345000,38346024
11,90726010,90727034
11,75626939,75627963
11,87086915,87087939
11,117627294,117628318
11,26853684,26854708
11,28439285,28440309
11,96223463,96224487
11,32581626,32582650
11,74259907,74260931
11,108279769,108280793
11,24560286,24561310
11,78521825,78522849
11,121888869,121889893
11,57850495,57851519
11,12731058,12732082
11,33305241,33306265
11,23744259,23745283
11,124355768,124356792
11,1857912,1858936
11,33936484,33937508
11,17137266,17138290
11,84561836,84562860
11,55149700,55150724
11,20122542,20123566
11,14199735,14200759
11,118842462,118843486
11,121799526,121800550
11,116210181,116211205
11,56041153,56042177
11,59651305,59652329
11,53286482,53287506
11,113725732,113726756
11,55264275,55265299
11,134572204,134573228
11,102822132,102823156
11,67557083,67558107
11,133057475,133058499
11,19614995,19616019
11,101318876,101319900
11,35217144,35218168
11,64184729,64185753
11,3415987,3417011
11,123531942,123532966
11,31988199,31989223
11,71638370,71639394
11,104451898,104452922
11,65134842,65135866
11,79676970,79677994
11,133873588,133874612
11,41272518,41273542
11,37241619,37242643
11,47991389,47992413
11,132157808,132158832
11,41773139,41774163
11,1440580,1441604
11,50944728,50945752
11,103858025,103859049
11,37079947,37080971
11,115969234,115970258
11,33030033,33031057
11,104958505,104959529
11,84461049,84462073
11,99733958,99734982
11,23711001,23712025
11,76524094,76525118
11,109254309,109255333
11,100236222,100237246
11,91792782,91793806
11,50143458,50144482
11,70232509,70233533
11,45137381,45138405
11,121683543,121684567
11,128662642,128663666
11,97927630,97928654
11,56207116,56208140
11,94057806,94058830
11,15216612,15217636
11,93733111,93734135
11,28283242,28284266
11,87468413,87469437
11,88160176,88161200
11,80322106,80323130
11,105890127,105891151
11,91668662,91669686
11,71508751,71509775
11,127573983,127575007
11,11625515,11626539
11,6551493,6552517
11,52135783,52136807
11,82758329,82759353
11,100484541,100485565
11,20049832,20050856
11,105905376,105906400
11,53574614,53575638
11,24581667,24582691
11,57780550,57781574
11,76089012,76090036
11,96437742,96438766
11,100850173,100851197
11,28273919,28274943
11,6629994,6631018
11,13600654,13601678
11,3394628,3395652
11,117721576,117722600
11,38971323,38972347
11,8458245,8459269
11,37949599,37950623
11,128163519,128164543
11,130995420,130996444
11,32318902,32319926
11,13525153,13526177
11,132482626,132483650
11,120016264,120017288
11,8831909,8832933
11,74362684,74363708
11,3608130,3609154
11,39752623,39753647
11,42925863,42926887
11,22301187,22302211
11,34786113,34787137
11,78531395,78532419
11,32192223,32193247
11,120682552,120683576
11,92180492,92181516
11,32383794,32384818
11,134386849,134387873
11,91852151,91853175
11,128952326,128953350
11,54963889,54964913
11,64844387,64845411
11,126260435,126261459
11,123864010,123865034
11,134215267,134216291
11,9803606,9804630
11,86675900,86676924
11,99719626,99720650
11,116494135,116495159
11,7558360,7559384
11,20626774,20627798
11,39998887,39999911
11,69697927,69698951
11,114076621,114077645
11,111721881,111722905
11,6744377,6745401
11,40345960,40346984
11,91525235,91526259
11,1259638,1260662
11,86581122,86582146
11,87412345,87413369
11,55871008,55872032
11,21466411,21467435
11,76793263,76794287
11,38811580,38812604
11,64348613,64349637
11,119763744,119764768
11,89145272,89146296
11,104038135,104039159
11,94770446,94771470
11,69664434,69665458
11,99348399,99349423
11,14433312,14434336
11,26368234,26369258
11,104232512,104233536
11,71631987,71633011
11,9786664,9787688
11,3415084,3416108
11,64910055,64911079
11,97681811,97682835
11,77942467,77943491
11,66216923,66217947
11,13159462,13160486
11,80493522,80494546
11,26812727,26813751
11,50627585,50628609
11,42471878,42472902
11,118576811,118577835
11,121725252,121726276
11,102301259,102302283
11,23578779,23579803
11,67953566,67954590
11,10967117,10968141
11,16507370,16508394
11,98694849,98695873
11,82160624,82161648
11,80266413,80267437
11,17369891,17370915
11,46420164,46421188
11,96631335,96632359
11,9917241,9918265
11,6993550,6994574
11,30274785,30275809
11,34735122,34736146
11,39084370,39085394
11,127669557,127670581
11,2733441,2734465
